cid,text,author,votes,heart,paid
UgyW72zFGF1iaTbOv3V4AaABAg,"Guppy എനിക്ക് ഒരു വികാരം ആണ് ",Jasil,32,False,None
UgzgRs2fzxNr6sJbCm14AaABAg,"ഇക്കാന്റെ വീഡിയോ കാണാൻ വേണ്ടി വെയ്റ്റിംഗ് ആയിരുന്നു ",PES GUYS,44,False,None
UgzlEXJBg1wEGO6b-4F4AaABAg,"സൂപ്പർ",Azeez Mt Azeez Mt,2,True,None
Ugw6eu5EcPefXqfjIpF4AaABAg,"SSLC വിജയിച്ച എല്ലാവർക്കും ആശംസകൾ",jinolthomas mathew,8,False,None
Ugw8JlNK2OjxWcc3zyF4AaABAg,"മെസ്സിയുടെയും അർജന്റീനയുടെയും വിജയത്തിൽ ഒരു ജീവിത പാഠമുണ്ട്..പരാജയങ്ങളെത്ര നേരിട്ടാലും സ്വന്തം കഴിവിൽ ആത്മവിശ്വാസം നിലനിർത്തുക ശ്രമം തുടരുക..നിങ്ങളുടേതായ ഒരു സമയം വരാനുണ്ട്.. അതൊരു പക്ഷേ കരിയറിന്റെ അവസാനത്തിലായിരിക്കാം..അന്ന് വരെ നിങ്ങളെ ട്രോളിയവരൊക്കെ നിങ്ങളെ രാജാവെന്ന് വിളിക്കുന്ന ഒരു ദിവസം..എത്രയോ കളികളിൽ പരാജിതനായി മറ്റുള്ളവരെ കുത്തുവാക്കുകൾ കേട്ട് മനസ്സ് തളരാതെ പരിശ്രമം നടത്തിയ അര്ജന്റീന ഇന്ന് കപ്പ്‌ എടുത്തു എങ്കിൽ അത് ഒരു കാത്തിരിപ്പാണ്അത് ജീവിതം ആയാലും  കാത്തിരുന്നാൽ നിങ്ങളുടെ പ്രയത്നം അത് നിങ്ങളുടെ ജീവിതം നെറുകയിൽ എത്തിക്കും",Abdul Samad kuttur,122,False,None
UgwiM5E2sv-BeK-QWzx4AaABAg,"ഇക്ക ഇങ്ങള് പൊളിക്കി ",niya bettas,2,False,None
UgyNFiTRudk85QRkUJ14AaABAg,"മച്ചാനെ poli ",DA VLOG,3,True,None
Ugx32Nq-weakZ68KqrN4AaABAg,"രാവിലെ തന്നെ നല്ല കാഴ്ച്ച ",unais ksd,27,True,None
UgzfEgfEFd86kefVZzd4AaABAg,"ഗപ്പി അത് ഒരു ഫീൽ ആണ് ",ꜱʜᴀɴɪꜰ ɴᴀᴠᴀꜱ,0,False,None
Ugx31_8IsIs7BScGUKx4AaABAg,"തുടക്കാർക്ക്‌ പറ്റിയ guppy mixed guppy തന്നെയാണ്",Abdul Rauf,61,True,None
UgxOLefzWGziVuPnU7t4AaABAg,"പൊളിച്ചു ",sajaltp,9,True,None
UgwNkF85Tinkd-iXF054AaABAg,"പൊളി ബ്രോ ️",𝑮𝑼𝑷𝑷𝒀 𝑳𝑨𝑵𝑫😘🤩,1,True,None
UgypNry0sKHuL1gzZ_p4AaABAg,"ഗപ്പി ഫാൻസ്‌ ലൈക്‌  അടി",Anusha Santhosh,45,False,None
Ugz_VwntGN7zDmEuPOt4AaABAg,"സമദ് ഇക്ക പോളി...!",Amazil Mohammed,6,True,None
UgwQTbDNokH8TFf80tR4AaABAg,"എന്നെ പോലെയുള്ള പാവങ്ങളെ support ചെയ്യാൻ ആരും ഇല്ലേ ",PETS WORLD 4U,1,False,None
UgynFamjUmfrhMVdcFN4AaABAg,"ചേട്ടന്റെ വീഡിയോസുകൾ കാണാറുണ്ട്...ഞാനും മീനുകളെ വളർത്തുന്നുണ്ട്.....ചേട്ടന്റെ വീഡിയോകൾ വളരെ യൂസ്ഫുൾ ആണ്..............sahishna",saji kumar,2,True,None
Ugy4pNmMFvEiqf07R-14AaABAg,"സ്ഥിരം പ്രേക്ഷകർ ഇങ്ങു പോരു.... ",DP HUB,3,True,None
UgwgVEDbsXn-VA-bmu54AaABAg,"Mashaa allaaah എല്ലാം നല്ലരീതിക്ക് പോട്ടെ ",Athil Rashik,3,False,None
UgyG_VxU-Oql1lobRt94AaABAg,"സ്ഥിരം പ്രേക്ഷകൻ ",Kottayam Bettas,4,False,None
UgzKiZXxV00_LXTPep94AaABAg,"എന്തൊക്കെ പറഞ്ഞാലും പ്ലാറ്റിനാം റെഡിന്റെ തട്ട് താണ് നിക്കും ",Sree Sree,64,False,None
Ugw1OK-C_vDsKpksIuN4AaABAg,"കാൽപന്ത് ലോകത്ത് വിസ്മയങ്ങൾ കാണിച്ചു തരുന്ന രാജാവിന് ജന്മദിനാശംസകൾ *M E S S I",Jasil,52,False,None
Ugx2_WCPQZP0sxd4Tep4AaABAg,"കേറി വരുന്ന എന്ടറൻസിൽ നിന്നും ഫ്രിഡ്ജ് ബോക്സ്‌ എല്ലാം ഉള്ളിലേക്ക് വെക്കുന്നതാവും കുറച്ചു കൂടി നല്ലത്...",Soldier Ananthu,3,False,None
UgxZ6Q4jVMiFT929riZ4AaABAg,"വളരെ സിമ്പിൾ ആയി ഒരു അക്വാ ഫിൽറ്റർ സിസ്റ്റം. അടിപൊളിയായിട്ടുണ്ട്. അഭിനന്ദനങ്ങൾ.",Bhaskaran K,3,False,None
Ugzq-OvCFep3HYAKvjJ4AaABAg,"കട്ട സപ്പോർട് ",G ❤O ❤C❤💪 Fans❤❤❤,32,True,None
UgxoVF0R-BwHNrxbuBB4AaABAg,"ഗപ്പി വളർത്തുന്നത് ഞാൻ മാത്രമാണോ",⚔️M4 TECH ARMY⚔️,50,True,None
UgzyLTfY1z0GdwLgmep4AaABAg,"സമദ് ഇക്കയുടെ വിഡിയോ കണ്ടില്ലെങ്കിൽ ഒരു സമാധാനം ഇല്ല!Guppy ഇഷ്ടം",Abdul Rauf,61,False,None
Ugzq5Cw54-bui46gfrd4AaABAg,"Pets വീട്ടിൽ ഉണ്ടെങ്കിൽ ഒരു positive feel ആണ് ",Abdul Rauf,95,False,None
Ugx85mFwqTfKc7kRiPt4AaABAg,"400k അടിക്കാൻ പോകുന്ന സമദ് ഇക്കാക്ക് ആശംസകൾ...!",Abdul Rauf,97,True,None
UgwtjVWjRV06-qOwyTJ4AaABAg,"നമ്മുടെ നാടൻ ഗപ്പിന ഇഷ്ടമുള്ളവർ ഇവിടെ പോരട്ടെ.തോട്ടിൽ നിൻ നമ്മൾ പണ്ട് പിടിക്കുന്ന നല്ല നാടൻ ഗപ്പി അതിന വല്ലാൻ ഗപ്പികളിൽ ആരും ഇല്ല ",★᭄ꦿ💖᭄പറക്കുംതളിക,3,True,None
UgyIA_kCLUxwiNi7_LB4AaABAg,"400k ആശംസകൾ ",Baiju Joy,0,False,None
UgwViGYsuQ7rOfZ-deN4AaABAg,"T shirt കണ്ടാൽ അറിയാം സമദ് ക്ക ന്റെ STRENGTH 100% വിജയം ഉണ്ടാവട്ടെ",Ajmal Aju,9,False,None
UgxhdBIeHsWEG4G7r6h4AaABAg,"ഉപ്പയുടെ സ്നേഹം..... ",Muhammed Faris,12,False,None
UgxuAjz8tqtTtYhSiEx4AaABAg,"പുതിയ സംരംഭത്തിന് ആശംസകൾ ",Japanese Koi World Kottayam,67,True,None
UgyJuna9WQvKHtLdE-B4AaABAg,"സമദ് ഇക്കയുടെ കഷ്ടപ്പാടിന് അർഹിക്കുന്ന അംഗീകാരം കിട്ടട്ടെ",Abdul Rauf,23,True,None
UgwvRL_x_ovC9oEVEfN4AaABAg,"ചിലവ് കുറഞ്ഞ രീതിയിൽ വളരെ നല്ലൊരു ഫിഷ് ടാങ്ക് ",Soldier Ananthu,0,False,None
UgzZ6hBMFnyXm8ES4xx4AaABAg,"ആദരാഞ്ജലികൾ",salu mon,39,True,None
UgwE9PVwrAoj431STft4AaABAg,"തോട്ടിൽ നിന്ന് മീനിനെ പിടിക്കണം എന്നുള്ളവർ ",Anat Jorly,53,True,None
UgzLi1zj-yssDnBHrkd4AaABAg,"കൊള്ളാം നല്ല tank",Biju Pm,0,False,None
Ugw1B8UKrBEsrztP1bB4AaABAg,"ഇക്ക മുത്താണ് ",SHEHEENS VLOG,8,True,None
UgxlJApnSx6IG01AYfJ4AaABAg,"അനബസ് വളർത്താൻ എളുപ്പം ഉള്ള മീൻ ആണ് മറ്റ് മീനുകളെ അപേക്ഷിച്ചു കൂടുതൽ എണ്ണം ഇടാം വെള്ളം അല്പം മോശം ആയാലും പ്രശ്നം ഇല്ല കുറഞ്ഞ സമയം കൊണ്ട് വിളവ് എടുക്കാനും സാദിക്കും.",Kerala aqua lover,2,False,None
UgxX0-CvhNo5aAw6UMl4AaABAg,"സമദ്ക്ക... Dont worry..1ജോഡി ഗിനിക്കോഴികൾ വീട്ടിൽ വളർത്തുക. ഇതിന്റെ ഭയങ്കരമായ ശബ്ദം പാമ്പുകൾക്ക് വളരെയധികം പേടിയുണ്ടാക്കുന്നതാണ്...",Siraj Tp,5,False,None
UgwGk04pRpV10V42kbl4AaABAg,"അനാബാസിന്റ ടാങ്കിൽ സ്നാക്ക് varum",Starpiece,2,False,None
Ugw2ZX2g84pfEaFqyqJ4AaABAg,"നൊസ്റ്റാൾജിയ ഓർമ്മ വന്നു ഓലപ്പീപ്പിയും കണ്ണാടി ഒക്കെ ",Jeeva Shaiju,9,False,None
Ugx34HQkobktnPDirXB4AaABAg,"ഉണ്ടാക്കി കൊടുത്തപ്പോൾ എന്റെ ഗപ്പികൾ  എല്ലാം ചത്തു ",Cmue channel,26,False,None
UgxCfo-aKVcdpNfCndF4AaABAg,"ഗപ്പി പ്രാവ് ഇഷ്ടം",രമണൻ sir,2,False,None
Ugy_VZ6li9INYf2ar1l4AaABAg,"ഗപ്പികൾ ഇൽ വ്യത്യസ്തമായ പരീക്ഷണങ്ങൾ നടത്തിക്കൊണ്ട് ഈ ലോക്ക് ഡൗൺ സമയം ചെലവഴിക്കുന്ന. ഇക്കാന്റെ ഒരു നേരമ്പോക്ക്  ",Hansil Hassan,27,False,None
UgyZPLV9YcT-VUAt32V4AaABAg,"അണ്ണാൻ ",41 VLOG.S.,3,False,None
UgxZ3yauvztmdyAo9LZ4AaABAg,"Adipoli ithupole ടയർ വച്ചു ഉണ്ടാക്കുന്ന വീഡിയോ ചെയ്യൂ",Mayoof NT,18,False,None
UgxCut8LcuGidpser4N4AaABAg,"ഗപ്പിയെ ഇഷ്ടപ്പെടുന്നവർക്ക് ആവട്ടെ ഇന്നത്തെ like",Vishnu Tp,21,False,None
UgzKbbWNHP6s2TjMbaF4AaABAg,"സമദ് ഇക്കാന്റെ ഫിഷ് ഫാം ഒക്കെ കാണാൻ ഒരുപാട് ഇഷ്ട്ടമാ..! ️പ്രതേകിച്ചു ബ്രീടിംഗ് ഒക്കെ..!!Road to 400k ",Sahal ikka fan,8,False,None
Ugy5vABHfEDev3f7Ne14AaABAg,"ഞാൻ ഗപ്പി കൃഷി തുടങ്ങിയ പാത്രങ്ങൾ..1 suitcase2 ഇരിമ്പുമേഷയുടെ വലിപ്പ്3 പച്ചക്കറി ബാസ്കറ്റ്ഇപ്പൊ ഫ്രിഡ്ജ് ലേക്ക് ",Muhammed Irshad,1,False,None
Ugzv8RqhddMuHSarG6F4AaABAg,"അടിപൊളി  ഇനിയും ഇങ്ങനത്തെ crafts വേണം",Ron Binny,3,False,None
UgwDU97HyjX30J8VYt14AaABAg,"Guppy ഒരു വികാരം തന്നെ...",Abdul Rauf,75,True,None
UgzSeBkntdu_e1bMLop4AaABAg,"ഒരു ജീവിയെ ഓപ്പത്രവിക്കാത്ത ആളാ നമ്മടെ സമദ്ക ",മനുഷ്യൻ,6,False,None
UgyeClraMSYY6Zg4Vu54AaABAg,"Wife: ഇക്കാ എൻ്റെ gold എവിടെ?ഇക്ക: ഗപ്പി ടാങ്കിൽ ഉണ്ട്.ശേഷം: ",A.m.å.l,28,False,None
UgxlwczcWxbAg2Voe1Z4AaABAg,"സമദ് ഇക്കയുടെ എസ്പീരിമെന്റ എല്ലാം ഒരേപൊളി..!!എന്നാലും സ്വർണ്ണം വെള്ളത്തിൽ ഇടാൻ തൊലിക്കട്ടിയുള്ള സമദ് ഇക്ക കില്ലാടി തന്നെ...!",꧁Dream Rider꧂,4,False,None
Ugw3ZXq8ucPgZ2I-1g54AaABAg,"തീർത്തും...സാധാ...... സാധാ.........മീൻവളർത്താൽകാരൻ  ",Syam Jith,8,False,None
UgxzXYtedlzAH7J7l9d4AaABAg,"പൊളി ",💥ജോജി💥,1,False,None
Ugxi9O8NX8m0ZrqyMGR4AaABAg,"കൊറോണ വന്നവരുടെ രോഗം മാറട്ടെ ",TECH WITH ALL,17,True,None
Ugxq5a_ue132nunMZod4AaABAg,"ഇതുപോലുള്ള video ഇനിയും പ്രേതെക്ഷിക്കുന്നു ",Abhin. S,12,True,None
Ugyd_4prNreM2tjfc6V4AaABAg,"എല്ലാ കൂട്ടുകാർക്കും റംസാൻ ആശംസകൾ.",Michael Jackson M5,12,False,None
UgwmkcvbZ4R1D1Gj7Nt4AaABAg,"*അബ്ദുൾ ബ്രോയ്ക്കും കുടുബത്തിനും മീനുകൾക്കും ബ്രോയുടെ പ്രേക്ഷകർക്കും ചെറിയ പെരുന്നാൾ ആശംസകൾ*",꧁രമണൻ ༒മോതലാളി꧂,23,False,None
UgzYimpct-oFCWsxj8V4AaABAg,"ഇക്ക പൊളി ",DION Shalwin,21,True,None
UgymJm8yNfXPddTrAU54AaABAg,"പൊളി ️  ",Mallu  Friends,0,False,None
UgyZ629EwqNU5aRgK0B4AaABAg,"ആണുങ്ങളുടെ മാനം കളയാൻ ആയിട്ട് ",Knowledge Malayalam,4,False,None
UgxV6AK0XkkZPbKEKOZ4AaABAg,"ഗപ്പി ",Idaf Sahal,3,False,None
Ugygdbsj1ctqgvmyRpZ4AaABAg,"*കുട്ടികൾ എത്ര വളർന്നാലും അമ്മമാർക്ക് എന്നും നമ്മൾ ഒരു കുട്ടിയാണ്* മാതൃ ദിനാശംസകൾ",꧁രമണൻ ༒മോതലാളി꧂,48,False,None
UgxxcDUlfcE0-e3PvfJ4AaABAg,"എല്ലാ അമ്മമാർക്കും ഉമ്മമാർക്കും ദൈവം ആയുസും ആരോഗ്യവും നൽകട്ടെ .മാതൃദിനാശംസകൾ",Niyas S,27,False,None
UgxQ3fO0vz5vIWRUcFp4AaABAg,"നല്ലൊരു അറിവ് തന്നതിന്നു നന്ദി sir ",💥ജോജി💥,5,False,None
Ugznq7pAZqs2RDRRTq94AaABAg,"ക്യാപ്ഷൻ കണ്ടപ്പോഴേ ഒരു പോസിറ്റീവ് ഫീൽ തോന്നി..!!",꧁Dream Rider꧂,18,False,None
UgyUAtJrO4kRAcWF6gR4AaABAg,"*രാവിലെ എഴുന്നേറ്റ് വരുമ്പോ മീനുകൾ ചത്ത് കിടക്കുന്നത് കാണുമ്പോൾ* അതിലും പരം വിശമം ഉണ്ടോ",꧁രമണൻ ༒മോതലാളി꧂,58,False,None
UgzMnALh0FmxstAohYp4AaABAg,"Road to 400k സമദ് ഇക്കയുടെ ഫാർമിലെ ഗപ്പികളെയും അതിന്റെ വിശേഷങ്ങളും അറിയാൻ വന്ന ഞാൻ...!!",꧁Dream Rider꧂,17,False,None
UgwkkrJqzPFUrBlq7V94AaABAg,"ഗപ്പി ഇഷ്ടം",༒നൂബുകളുടെ രാജാവ്༒,31,False,None
UgxdeX-Ux4evja3C8AB4AaABAg,"ഓരോ വിഡിയോ യ്യും ഉഷാറാണ്...ഇനിയും ഇനിയും ഉയർച്ചയിൽ വരും...എല്ലാവിധ സപ്പോർട്ടും   നൽകുന്നു....All the best",Ajuzvlog,0,False,None
UgzVRDg5pctkBWUJUcN4AaABAg,"ഓരോ പരീക്ഷണങ്ങൾ പാളുമ്പോഴും പോകുന്നത് ഓരോ ജീവൻ ",SPYKID GAMING,22,False,None
Ugxoa80Z5W-tg9uY0-B4AaABAg,"തണ്ണിമത്തൻ വിട്ടു വേറെ കളി ഇല്ലസമദ് ഇക്ക ",BLACKBEAST 8223,37,False,None
UgyWqhbEZp696Zm2DTZ4AaABAg,"ഗ്യാപ്പികളെ വളർത്തുന്ന തുടക്കകർക്കുവേണ്ടി എന്റെ അനുഭവത്തിൽ  നിന്നും പറയട്ടെ..ഒരിക്കലും male fish ചത്തുപോയി എന്നുകരുതി  പെൺഗപ്പി പ്രസവിക്കാതിരിക്കില്ല.ഒരിക്കൽ breed ആയ പെൺഗപ്പി male ഇല്ലാതെ 4 മാസം  വരെ പ്രസവിക്കും.",purple cap,17,False,None
UgwQWGG-UaGBQDzhyf14AaABAg,"ഗപ്പി ഇഷ്ടം",༒നൂബുകളുടെ രാജാവ്༒,19,False,None
UgyrXXX74RrEtF5-mxd4AaABAg,"50g decap ആർട്ടിമിയ ഒരു പാക്കറ്റ് വില എത്ര",Sree vishak . R,0,False,None
UgyH5d7hSEiuWZin3Px4AaABAg,"ആഹാ ഇന്നത്തെ വീഡിയോ വളരെ ഉപകാരപ്രദമായ വീഡിയോ തന്നെയാണ്...!!ഇതൊക്കെ പറഞ്ഞു ത്തരുന്ന അബ്ദുൽ സമദ് ഇക്ക പൊളി.. ",꧁Dream Rider꧂,33,True,None
UgxzemLNjv6Jbz5nwQ54AaABAg,"മീനുകൾ മുട്ടയിട്ട് കുഞ്ഞുങ്ങൾ ആയാൽപിന്നെ നമ്മുടെ കണ്ണ് അതിന്റെ പിന്നാലെആയിരിക്കും..!!",Dark Boy Gaming,92,False,None
UgyFTEYp27sMcHozK554AaABAg,"മമീൻ വളർത്തുന്നവർക്കു അത് പ്രേസേവിക്കുന്നതിനേക്കാൾ സന്തോഷം വേറെ ഒന്നും ഇല്ല ",BLACKBEAST 8223,22,False,None
UgwazdecuxCpBpymXMl4AaABAg,"*അവധിക്കാലത്താണ് നമ്മുടെ ഉള്ളിലെ മീൻ സ്നേഹം കുരുപൊട്ടി വരുന്നത്*",꧁രമണൻ ༒മോതലാളി꧂,261,False,None
UgzXML3pvIwcX59_iIl4AaABAg,"മൊയ്ന ചാകര...",MR. Travel Vlog,17,False,None
UgyTyd6BlwSfBozl8nl4AaABAg,"*തണ്ണി മത്തന്റ്റെ ഓരോ കുരുവിനും വിലയുണ്ടെന്ന് ഇതിലൂടെ മനസ്സിലാക്കാം*",꧁രമണൻ ༒മോതലാളി꧂,6,False,None
UgwCePx5WKyml_yuWG54AaABAg,"വിനാഗിരിയും baking soda യും കൂടി ചേരുമ്പോൾ carbon dioxide ഉണ്ടാകും. sunflower oil ഉള്ളതുകൊണ്ട് carbon dioxide പുറത്ത് പോകുന്നത് തടയുന്നു.പകരം അത് sunflower oilൽ കുമിളകളായി കാണുന്നു...",AFI Tricks,34,True,None
UgyGhEnMsHpq0uVI__Z4AaABAg,"ഞാൻ ആദ്യമായാണ് ഇങ്ങനെ ഒരു EXPIRIMENT കാണുന്നത് അടിപൊളി ആയിട്ടുണ്ട് ",•നൂബ്കളുടെ രാജാവ്•,4,False,None
Ugx7HIjqpctgDlEwkUN4AaABAg,"*ഗപ്പി പ്രേമികൾ പരക്കം പായുന്നു എല്ലാവരും ഗപ്പിയെ സുരക്ഷിതമാക്കുക* ഗപ്പി ഇഷ്ടം",꧁രമണൻ ༒മോതലാളി꧂,141,False,None
Ugz29OFoHsYNzasvvxB4AaABAg,"എങ്കിലും ചേട്ടന്റെ മുഗത്തെ ആ പുഞ്ചിരി മാറിയില്ല ",sreeraj,35,False,None
UgzM4WcKfvMkAbujFzV4AaABAg,"മീൻ കുഞ്ഞുങ്ങളെ ഒക്കെ കാണാൻ നല്ല രസുണ്ട് ",꧁Anna mol Saji꧂,20,True,None
UgxH0PQTl8X5CyR41_J4AaABAg,"ഈ ഒരു സമയത്ത് മഴ ലഭിച്ചത് വളരെ അധികം ആശ്വാസമായി....!!",Rafihs Life Style,6,False,None
UgylknQeKDtweXVus-N4AaABAg,"എല്ലാ മുത്തുമണികൾക്കും റമളാൻആശംസകൾ..!!",Dark Boy Gaming,55,True,None
UgyWBkgdCFyN80aNofB4AaABAg,"നാളെ വിഷു ആഘോഷിക്കാൻ പോകുന്ന എല്ലാ മലയാളികൾക്കും   വിഷു ആശംസകൾ ",sreeraj,76,False,None
Ugyw9pXhu1N_hDOXeTJ4AaABAg,"മക്കൾ പൊളി ",KSHATHRANI''S VLOG ക്ഷത്രാണി,0,False,None
UgwPZUUWD6f0RIgBAkB4AaABAg,"Ee black ഷീറ്റ് വെയിൽ അടിച്ചാൽ പോകും",Z1 Tech,16,True,None
UgyDeuvMz0TRHcZuLYh4AaABAg,"അമ്മയില്ലതെ ജീവിതം നങ്ങൾക്ക്‌ ആർക്കും തരല്ലെ",Abdul Rauf,62,False,None
Ugwjgr89i-x02Emnj8V4AaABAg,"ഗപ്പികൾ ഒരു വികാരം ആണ്",Abdul Rauf,104,False,None
UgyIU_FZi8VyPmwtawl4AaABAg,"നിങ്ങൾ എടുത്തപോലെയുള്ള കല്ലുകൾ കളർ ഇല്ലാതെ തന്നെ യൂസ് ചെയ്യാനാ എനിക്കിക്കിഷ്ടം ",എന്തുകൊണ്ട് ?,8,True,None
Ugx0ZL0y-3jns_YN2RF4AaABAg,"**ഈ അവധിക്കാലത്ത് ഏറ്റവും കൂടുതൽ നൊസ്റ്റ അടിക്കുന്നത് അബ്ദുൾ ചേട്ടന്റ്റെ ഈ മീൻ പിടിത്തവും വളർത്തല്ലും കണ്ടാണ്**",꧁രമണൻ ༒മോതലാളി꧂,10,False,None
UgyRPDf_BZ3dUNEAiVR4AaABAg,"*അബ്ദുൾ ഏട്ടന്റ്റെ എല്ലാ വീഡിയോയുടെ കമന്റ്റ് ബോക്സ്സ് ഭരിക്കുന്നത് മീനുകളാണ്*    ഐവ",꧁രമണൻ ༒മോതലാളി꧂,52,False,None
Ugxy6EnnXc__w2uYC9l4AaABAg,"Brokkum ഇതുപോലെ തുടങ്ങിക്കൂടെ ",Abhin. S,30,False,None
UgxoUjPQqCABWqxHcCR4AaABAg,"സൂപ്പർ",SHAHID KODIMARAM,2,True,None
UgyNj8It9gAP9YRAvLt4AaABAg,"കൃഷിയോടും കർഷകരോടും എന്നുംഇഷ്ട്ടം മാത്രം..!!",Dark Boy Gaming,21,True,None
Ugw19_102DqDvTO5j9B4AaABAg,"നിങ്ങളുടെ ഇൗ guppy വളർത്തൽ മേകലേക്ക്‌ എല്ലാ വിധ ആശംസകൾ ",Abdul Rauf,31,False,None
UgzTm-N0uKnBv4pvftJ4AaABAg,"നിങ്ങൾ കോരിർ തുടങ്ങിയത് നന്നായി ",pattambikkaran,3,False,None
UgwMu57vNfyS-Sxenbh4AaABAg,"പൊളി ",GOKU GAMING,1,False,None
UgyoaSbAwJsZ1jywkbB4AaABAg,"ഗപ്പികളോട് ഇഷ്ടം",Abdul Rauf,18,False,None
UgyLuROrLFcyRvGKI8V4AaABAg,"**ഓരോ ഗപ്പി ചത്ത് പോക്കുന്പോഴും ഒരു വിഷമമാണ്...വളർത്തിയത് നമ്മളല്ലേ**",꧁രമണൻ ༒മോതലാളി꧂,95,False,None
UgwYYAZiVXqdFmz2Xad4AaABAg,"ഒരുപാട് ഇഷ്ട്ടപ്പെട്ട മീനുകളിൽ ഒന്നാണ്ദേ ഈ ഗപ്പികൾ..!!",Dark Boy Gaming,52,False,None
UgwIY2fpKmQrQWbFKnZ4AaABAg,"*മച്ചാന്മാരുടെ ബുദ്ധി ഉപയോഗിച്ച് ഈ സംരംഭം ഉയർന്ന അളവിൽ വളരട്ടെ...!*",꧁രമണൻ ༒മോതലാളി꧂,46,True,None
UgwUSp83ldTCYpVhdHN4AaABAg,"ഗപ്പി പ്രണയം ഉള്ളവർ ലൈക്‌ ",Basil''s Creativity,44,True,None
UgzqSGcUJ7wdZhoUXSt4AaABAg,"എന്നും കട്ട support തരുന്ന ഉപ്പ ആണ് എന്റെ heroദീർഘയുസും ആഫിയത്തും ആരോഗ്യവും അല്ലാഹ് നൽകുമാറാകട്ടെ ",Ajmal Aju,33,False,None
UgyKjkthEEG8uZdXi5B4AaABAg,"ഓരോ ദിവസവും വളരെ വ്യത്യസ്തമായവീഡിയോകൾ. അതും മറ്റുള്ളവർക്ക്ഉപകാരപ്പെടുന്നതും..!!",Dark Boy Gaming,34,False,None
UgzHg8ys5HmuewzXhf94AaABAg,"**ഗപ്പി ഇഷ്ടം എന്ന് പറയാൻ കാരണം ഉണ്ട്!!!നമ്മുടെ കൂടെ വേഗംഇണങ്ങുന്ന കൂട്ടുക്കാരനാണ്...!**",꧁രമണൻ ༒മോതലാളി꧂,28,False,None
UgxL1QmPB7kAbO1rzA94AaABAg,"ഓരോ പുതിയ അറിവുകളും ആവശ്യമുള്ള കാര്യങ്ങൾ പറഞ്ഞു ത്തരുന്ന മ്മളെ സ്വന്തം ""സമദ് ഇക്ക"" പൊളിയല്ലേ """,꧁Dream Rider꧂,17,False,None
UgxSBFg_L2Ussn42JnJ4AaABAg,"ഒടുവിൽ ഓച്ചിനും പണി കിട്ടി ",farming 2.O,10,False,None
UgzfxyP-_kkpfrmAA3t4AaABAg,"നിങ്ങളുടെ വീഡിയോ കാണുപോൾ മനസിന് ഒരു സന്തോഷം ഉണ്ട്",ABHIJITH. T,0,False,None
Ugzhuj0B4zcvQQK1qup4AaABAg,"വളരെ നല്ലൊരു കർഷകൻ",Mujeeb Rahman,3,True,None
UgweTROYTMhYu5IAtnJ4AaABAg,"Yellow tex breed ആയാൽ ധാരാളം കുട്ടികൾ കിട്ടും എന്റെ yellow tex ഏയ് പ്രാവശ്യം breed ആയി ഓരോ ബ്രീഡിഗിലും 50  കുട്ടികൾ കിട്ടി",jaseela,4,False,None
UgxfdbZb0knYg4Ah3Kl4AaABAg,"**ഗപ്പി വേണം എന്ന് ആഗ്രഹംഇല്ലേങ്കില്ലും മച്ചാനെ ഒന്ന്കാണാൻ പറ്റിയാൽ അതാണ്ഏറ്റവും വലിയ സമ്മാനം...!**",꧁രമണൻ ༒മോതലാളി꧂,3,False,None
Ugxw4jm4raK-Q3ZNoE14AaABAg,"എന്റെ നാട്ടുകാരൻ  സമദ്  ബായ്  അടിപൊളി",Thousi Tirur,24,False,None
UgxdKqVvqIqBcfQwXEZ4AaABAg,"സമദിക്കയുടെ ഓരോ വീഡിയോസുംഒന്നിനൊന്നു മെച്ചം എന്ന് തന്നെപറയാം.പൊളി..!",Dark Boy Gaming,54,False,None
UgyVW34Hv8ZBhMwLG8N4AaABAg,"സമദ് ഇക്കയുടെ വീഡിയോ കാണുമ്പോൾ മനസ്സ് നിറയുന്നു",ARFATH BLD,53,False,None
UgwRb1jEB0eeWicQoVx4AaABAg,"എന്തൊരു സംരംഭം ആയാലും അത് നല്ലരീതിയിൽമുന്നോട്ട് കൊണ്ട് പോകാൻ കഴിയട്ടെ..!",Dark Boy Gaming,45,False,None
UgzlNx9beVLKQCKrmJx4AaABAg,"മീനുകളെ വളർത്തുന്നവരും.... മീനുകളെ ഇഷ്ട്ടമുള്ളവരും ഇങ് വരീം.... ",Sahal ikka fan,122,False,None
UgzOy1Tma_MWN3QGv194AaABAg,"മീൻ ചത്താൽ ഉള്ള വിഷമം പറഞ്ഞറിയിക്കാൻ കഴിയില്ല വളർത്തുന്നവർക്ക്‌ മാത്രം അറിയും അതിന്റെ വിഷമം",Abdul Rauf,124,False,None
Ugx4ZGTAwTMz5pRgVkR4AaABAg,"ഗപ്പി വളർത്തുന്നവർ ലൈക്അടി",꧁𝚁𝚊𝚖𝚊𝚍𝚊𝚜꧂,53,False,None
UgyKiNMuZamGBmXYP2B4AaABAg,"ഗപ്പികളെ കുറിച്ചുള്ള അറിവ് മാത്രം അല്ല മനസിന്‌ ഒരു സന്തോഷം അതാണ് ഇക്കേടെ ഈ ചാനൽ ",Abhi Sfc,3,False,None
