cid,text,author,votes,heart,paid
UgxmuUHvDz9wGxNML_V4AaABAg,"കയ്യിൽ കാർ മേടിക്കാനൊന്നും ഇപ്പോൾ പൈസ ഇല്ല എന്നാലും ഒരുനാൾ ഞാനും എടുക്കും ഒരു വണ്ടി അത് എന്തായാലും ടാറ്റായുടെ വണ്ടി ആയിരിക്കും എന്നതിൽ ഒരു സംശയവും ഇല്ല .tata ഇഷ്ട്ടം ",Muhammed Irfan,294,True,None
UgyM8AcusFL8paHQ27h4AaABAg,"Horn sound ആണു ഏറ്റവും ഇഷ്ടം",RAMESH CHANDRAN,162,False,None
UgwoVT2784P3GvxvuHN4AaABAg,"തറയിൽ കിടക്കുന്ന ആ കളിപ്പാട്ടം ആരൊക്കെ ശ്രദ്ധിച്ചു",Geevarghese V S,101,True,None
Ugw8qs0zr74mC8gOZFF4AaABAg,"എല്ലാവർക്കും  ക്രിസ്തുമസ് ആശംസകൾ !",Vandipranthan,33,False,None
UgxwoIzQGpnXM0myY7l4AaABAg,"എട്ടു വർഷത്തോളമായി വണ്ടി ഓടിക്കൽ തുടങ്ങിയിട്ട്അരക്കിലോമീറ്റർ ആണെങ്കിൽ കൂടി സീറ്റ് ബെൽറ്റ് ഇടാതെ വണ്ടി ഓടിക്കാറില്ല താങ്കൾ ഇങ്ങനെ  പറഞ്ഞപ്പോഴാണ് ഇങ്ങനെയും സീറ്റ് ബെൽറ്റ് റിമൂവ് ചെയ്യാം എന്ന് മനസ്സിലായത്",mallu arjun,11,True,None
Ugz1G3qbzyN9mEEo3NB4AaABAg,"ഇതൊരു സ്പോണ്സർഡ് വീഡിയോ ആണ്. കാർ 24 നെ കുറിച്ച് നിങ്ങൾക്ക് ഉണ്ടായ അനുഭവങ്ങൾ താഴെ കമന്റ് ചെയ്യൂ. അവരുമായി സംസാരിച്ച് ശരിയാക്കാൻ പറ്റുന്ന കാര്യം ആണെങ്കിൽ ഉറപ്പായും ചെയ്തു തരും അതു നമ്മുടെ ഉത്തരവാദിത്വം ആണ്.നന്ദി",Vandipranthan,17,False,None
UgyytpqDK-PC8O0huS54AaABAg,"പതിവുപോലെ ഈ വീഡിയോയും എന്റെ ആവശ്യം കഴിഞ്ഞാണ് വന്നത്..... തോൽവികൾ ഇരന്നു വാങ്ങാൻ എന്റെ ജീവിതം ഇനിയും ഭാക്കി",BM Panicker,34,False,None
UgwbRS8K4SkTbFEhNRp4AaABAg,"നേരെ ഓഫ്‌റോഡ് വിഡിയോ കാണാൻ റോഡ് ടെസ്റ്റ് വീഡിയോ കാണാൻ ",Vandipranthan,25,False,None
Ugxl-jqY1pUdddxex5F4AaABAg,"ആരൊക്കെ വന്നാലും പോയാലും നുമ്മ ഇടുക്കിക്കാർക് താർ തന്നെ രാജാവ് ",Arsh Zeuz,116,True,None
UgxRDHM5a8EeN-u3WWd4AaABAg,"കുറെ വര്‍ഷമായി മോഡലില്‍ വലിയ മാറ്റമൊന്നും ഇല്ലാതെ ഹിറ്റായ വന്‍ പോളോ ",Zainul Abid,57,False,None
UgwtPfvd8ItdNkk67pl4AaABAg,"4:03 അതിപ്രസരമില്ലാതെ എന്ത് വണ്ടി ഭ്രാന്തൻ",safeer Parambatt,60,True,None
Ugyt8NnnnGA8tN_KIIh4AaABAg,"കേരളത്തിലെ എല്ലാ റോഡും ഓഫ്‌ റോഡാണ് ",Sajeer K,159,False,None
UgyfD68ggF9ik2vrSFh4AaABAg,"അതിപ്രസരം കേട്ടില്ലെങ്കിൽ ഒരു സമാധാനമില്ല ",കാരക്കൂട്ടിൽ ദാസൻ,185,False,None
UgwRz7XBZO3UOAYmFCl4AaABAg,"ഞാൻ ഒരുദിവസം ഒരുപ്രവശ്യം ഓടിച്ചിട്ടുണ്ട് ആ റൈഡിൽ തന്നെ എന്റെ ഹൃദയത്തിൽ ഇടം പിടിച്ച മൊതലാണ് ഈ സാധനം",Aji kuttu,123,False,None
Ugzjn_rqHUsMD_XJJUx4AaABAg,"കൈ കൊടുത്തിട്ട് കൊതി തീരുന്നില്ല അല്ലേ.. ചേട്ടാ..R15",Akhil Vinod,70,True,None
Ugxbc3vX89Qt7KPL16Z4AaABAg,"220  ഇന്നും അതൊരു വികാരമാണ്...two വീലറിനെ പ്രണയിനി ആക്കിയത് മുതൽ കണ്ട സ്വപനം ആയിരുന്നു. സ്വന്തമാക്കണമെന്നു..ഇത് വരെ അതിനു സാധിച്ചിട്ടില്ല.പക്ഷെ ഒരുപാട് ഡ്രൈവ് ചെയ്ത് ആസ്വദിച്ചിട്ടുണ്ട്...താങ്കളുടെ വീഡിയോ കണ്ടപ്പോൾ  ഇതൊനോടുള്ള കിസ്മത് പിന്നെയും കൂടി..",rashid key cee whiteLion,96,False,None
Ugz4WQ0jW7_Ceef4Ael4AaABAg,"പൾസർ 220 പോളിയല്ല  കലക്കി ബ്രോ ഇനിയും ഇതുപോലെ ബൈക്ക് review ചെയ്യൂ ബ്രോസൂപ്പറയിട്ടുണ്ട്..",Dileep dilu,54,False,None
Ugwxt2R3cTSWFYc_hNt4AaABAg,"ഈ  റിവ്യൂ  എന്തോ  ഇഷ്ട്ടായി !!",JJ Gods own Kids,9,True,None
UgxhS7cf5wYXLWQcvGp4AaABAg,"മീറ്റർ കൺസോൾ മുൻഭാഗത്തുള്ളതാണ് വണ്ടി ഭ്രാന്തനെപ്പോലെ  എനിക്കും ഇഷ്ടം good review ",Auto Tech Travel Malayalam,9,True,None
UgxPITyBueeOVPjUplN4AaABAg,"കിട്ടിയാൽ വല്യ ഉപകാരം ",Mehaboob .M,0,False,None
UgyprXC7-2injUqmCcl4AaABAg,"വണ്ടി പ്രാന്തനിൽ ഇനി സൂപ്പർ കാഴ്‌സ് എത്രയും പെട്ടെന്ന് കാണാൻ പട്ടട്ടെ എന്നു ആശംസിക്കുന്നു",RINOY PB,6,True,None
Ugy4dCBggTMMgTpGFjh4AaABAg,"അമ്പടാ ഭയങ്കരാ.. ഇത്രേം നല്ലവൻ ആണെന്ന് അറിഞ്ഞില്ല...",BeautyWithin Malayalam,98,True,None
UgzFNkeou2WCuvmmNgh4AaABAg,"അന്ന് ജിപ്സിയും ബലേനോയും ചെയ്ത പോലെ പഴയ വണ്ടികളുടെ വീഡിയോ ഇടയ്ക്ക് ചെയ്യുന്നത് സൂപ്പറായിരിക്കും... ",KRISHNAPRASAD P,39,True,None
UgyWxcoOILMYU7PLPVN4AaABAg,"എൻഡേവർ ഒരു മരണമാസ് വണ്ടി ആണ്",Rohith Sundar AKCTA,59,True,None
UgwWibI1MOlkJttV4bV4AaABAg,"പുതിയ ക്വിഡിന്റെയും എക്സ്പ്രസോയുടെയും റിവ്യൂ ഉടൻ ഉണ്ടാക്കും എന്ന് പ്രതീക്ഷിക്കുന്നു.",Nijil Vinod,17,True,None
UgxEfkXgwAqSrUfF17Z4AaABAg,"Good effort . നിങ്ങൾ എടുത്ത എഫോർട്ടിന് ഇരിക്കട്ടെ ഒരു കുത്തിരപ്പവൻ",Nikhil Dev,3,True,None
UgwBdU-a9AI5Le_HifJ4AaABAg,"E-cycle ന്റെ വില എത്ര ആണ്‌?",manesh mattathil,2,False,None
UgyBMHTBRkCH4FtD3BN4AaABAg,"പൊളിച്ചു ",Uppupante Page,1,False,None
Ugy2zu5j0VebeYQ4rNh4AaABAg,"ചാട്ടങ്ങളുടെ അതിപ്രസരം ആണ് ഈ വണ്ടിയിൽ ഇരിക്കുമ്പോ ശെരിക്കും ഫെൽട് ആകുന്നത് ....",Sreekanth p,19,True,None
UgyxMfQzLMh7HrWPumd4AaABAg,"ക്വിക്ക്‌ വീഡിയോ എന്ന് പേര് മാത്രേ ഉള്ളൂ നല്ല ഡീറ്റൈൽ ആയിട്ട്‌ ചെയ്തിട്ടുണ്ട് ",Zainul Abid,137,True,None
UgxHArMqy-bxTvYMN7x4AaABAg,"വെള്ളത്തിൽ വണ്ടി ഇറക്കുമ്പോൾ അടിയിൽ വലിയ മെറ്റൽ ഉണ്ടക്കല്ല് ഇവ ഉണ്ടാകും എന്ന് കരുതി തന്നെ ഇറക്കുക ചിലപ്പോ അത് sയറിന് അടവയ്ക്കും. ഒഴുക്ക് വെള്ളത്തിൽ വണ്ടിയുടെ മുൻവശം (ടയർ കറക്കം കൂടിയാൽ) ഒഴുക്കിന്റെ ദിശയിൽ തെന്നി മാറാൻ സാധ്യത കുടുതലാണ് വേഗം കുട്ടിയാൽ ഇത് കൂടും.",Chinthu Thomas,1,False,None
Ugza-mlIQltISlBBKo54AaABAg,"ചങ്കേ ഒന്നും പറയാനില്ല ",Zainul Abid,2,False,None
UgwHl1kckfTKDfNXTcd4AaABAg,"വണ്ടി ''പ്രസരൻ",TOMATO,2,False,None
Ugz9IyoKZAua65i3bmB4AaABAg,"സുഹൃത്തുക്കളെനിങ്ങൾ ചോദിച്ചത് കൊണ്ട് ചെയ്ത വിഡിയോയാണ് ഇത്.മാറ്റം ശരിക്കും അറിഞ്ഞതുമാണ്. അതിനു വേണ്ടി തന്നെയാണ് കൂടുതൽ ഓടിയ വണ്ടികൊണ്ടു തന്നെ പോയതും.കൂടുതൽ കാര്യങ്ങൾ അറിയാനും ബുക്കിങ്ങിനും അനൂപിനെ വിളിക്കൂ.+919447511110വിളിക്കുമ്പോൾ വണ്ടിപ്രാന്തൻ കണ്ടിട്ട് വിളിക്കാന്നു പറയാൻ മറക്കരുത് അപ്പൊ വീഡിയോ കാണൂ  ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,42,False,None
Ugzn8arEgAyk_hsNwMV4AaABAg,"എനിക്കിഷ്ടപ്പെട്ടത് താങ്കളുടെ നിഷ്ക്കളങ്കമായ അവതരണമാണ്. "" Apart from the.... അല്ലെങ്കിൽ വേണ്ട... ""  superb bro keep it up... നമ്മൾക്ക് അടുത്തറിയുന്ന ഒരു ഫ്രണ്ട് review ചെയ്ത പോലെ തോന്നി... ",Manu Nair,79,True,None
Ugydg5CVJcJ0FSRJ1cp4AaABAg,"ആ 360° വ്യൂ പൊളിച്ചു ",Sreenath Venu,0,True,None
UgyupCwyoxKQnbDIczx4AaABAg,"മലയാളത്തിൽ റിവ്യൂ... അത് വണ്ടി പ്രാന്തൻ തന്നെ ഒന്നാമത്...  ഡ്രസ്സ്‌ പൊളിച്ചു...",Ramees KM,130,True,None
UgzhkpIxngM8U8N_-lt4AaABAg,"എടുക്കാൻ വേണ്ട കാശൊന്നും ഇല്ല പക്ഷെ വണ്ടി വാങ്ങാൻ ഷോറൂമിൽ പോകാൻ നിൽക്കുകയാണെന്നാണ് മനസ്സിന്റെ വിചാരം വണ്ടിപ്രാന്തൻ",Zainul Abid,137,True,None
Ugzn6zmEmf5UkZwG_yl4AaABAg,"ഒരു കുഞ്ഞു ബ്ലൂടൂത്ത് സ്പീക്കർ ആണ് പരിചയപെടുത്തുന്നത്. തുറന്ന വണ്ടികളിൽ സ്റ്റീരിയോ വാക്കാൻ ഉള്ള പ്രായോഗിക ബുദ്ധിമുട്ടുകൾ നോക്കിയാൽ ഇങ്ങനെ ഒരെണ്ണം കയ്യിലുള്ളത് വളരെ നല്ലതാണു എന്ന് തോന്നിയത് കൊണ്ട് പരിചയപെടുത്തുന്നതാണ്.നമ്മുടെ കൂപ്പൺ കോഡ് ഉപയോഗിച്ചാൽ 15% ഡിസ്‌കൗണ്ട് ഉണ്ട്.  ലിങ്കും കമന്റും താഴെ കൊടുക്കാം. ഇത് ഗിവ് എവേ കൊടുക്കാനും ആലോചിക്കുന്നുണ്ട്. നിങ്ങളുടെ അഭിപ്രായങ്ങൾ കമന്റ് ചെയ്യൂ.Website: www.zaaptech.comAmazon:  Youtube:  Coupon Code: VANDI15അപ്പൊ വീഡിയോ കാണൂ  ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,6,False,None
UgxZTmZUdeV-4IkFyFB4AaABAg,"മാരുതി ആൾട്ടോ 2019  മോഡലാണ്  ഇന്നത്തെ വീഡിയോയിൽ ഉള്ളത് കൂടുതൽ വിവരങ്ങൾക്കും ബുക്കിങ്ങിനും താഴെ കാണുന്ന നമ്പറിൽ വിളിക്കൂ വിളിക്കുമ്പോൾ വണ്ടിപ്രാന്തൻ കണ്ടിട്ട് വിളിക്കുകയാണ് എന്ന് പറയാൻ മറക്കരുത് For more details and contact@popularmarutioffical #Popularmaruti+91 93876 22 222അപ്പൊ വീഡിയോ കാണൂ  ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,70,False,None
UgxKbqfd9tHdOU3mMd14AaABAg,"നല്ല വണ്ടിയാണ് പാപപ്പെട്ടവന്റെ ബെൻസ്♡",Sreekumar R,320,True,None
UgweEptDzlldFAffc5h4AaABAg,"ആദ്യമായി റെനോയുടെ ഒരു വണ്ടി റിവ്യൂ ചെയ്യുകയാണ് ക്യാപ്ച്ചർ ആണ് വണ്ടി. ഓടിക്കാൻ രസമുള്ള ഒരു എസ്  യു വി എന്ന് ക്യാപ്ച്ചറിനെ വിശേഷിപ്പിക്കാം.കൂടുതൽ വിവരങ്ങൾക്കും ബുക്കിങ്ങിനും താഴെ കാണുന്ന നമ്പറിൽ വിളിക്കൂ വിളിക്കുമ്പോൾ വണ്ടിപ്രാന്തൻ കണ്ടിട്ട് വിളിക്കുകയാണ് എന്ന് പറയാൻ മറക്കരുത് For more details and contactNithanth Renault+91 90610 21496Sreeprasad+91 99959 60193അപ്പൊ വീഡിയോ കാണൂ  ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,45,False,None
UgycmNsTLj0TUhnjFgh4AaABAg,"ബൈക്ക് സീരീസ് തുടങ്ങാണ്. ആദ്യം ബജാജ് ഡൊമിനറിൽ തുടങ്ങാം.കൂടുതൽ വിവരങ്ങൾക്കും ബുക്കിങ്ങിനും താഴെ കാണുന്ന നമ്പറിൽ വിളിക്കൂ. പോപുലർ ബജാജ് ആണ് വിളിക്കുമ്പോൾ വണ്ടിപ്രാന്തൻ കണ്ടിട്ട് വിളിക്കാന്ന് പറയാൻ മറക്കല്ലേ.+91 99958 02268ബിനു പോപ്പുലർ ബജാജ്അപ്പൊ വീഡിയോ കാണൂ  ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,41,False,None
UgxFAKRh45UVC-V-41l4AaABAg,"ചോദ്യോത്തരങ്ങൾ യൂട്യൂബിലെ വരുമാനം ജോലി ഇവയൊക്കെയാണ് ഇന്നത്തെ വീഡിയോ. വണ്ടി ഓടിക്കാൻ പഠിച്ച കഥയൊക്കെ ഫേസ്‌ബുക്കിൽ പണ്ടേ എഴുതി വച്ചിട്ടുണ്ട് വലിയ രസമാണ് ഒരിക്കൽ പറയാം.പിന്നെ വിട്ടുപോയ ചോദ്യങ്ങൾക്ക് ക്ഷമ ചോദിക്കുന്നു. അടുത്ത വീഡിയോകളിൽ ഉറപ്പായും ഉൾപ്പെടുത്താം.അപ്പൊ വീഡിയോ കാണൂ ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,22,False,None
UgzAeImqtko2gzouXUB4AaABAg,"വണ്ടിപ്രാന്തൻ ചെയ്യുന്ന ആദ്യ ടൊയോട്ട വീഡിയോ എന്ന പ്രത്യേകത ഇത്തവണത്തെ വിഡിയോക്കുണ്ട് ടൊയോട്ട യാരിസ് ഓട്ടോമാറ്റിക് ടെസ്റ്റ് ഡ്രൈവ് റിവ്യൂവാണ്  വീഡിയോ കാണൂ.കൂടുതൽ വിവരങ്ങൾക്കും ബുക്കിങ്ങിനും താഴെ കാണുന്ന നമ്പറിൽ ബന്ധപ്പെടു ശ്രീകാന്ത് അമാന ടൊയോട്ട +91 8111888104വിളിക്കുമ്പോൾ വണ്ടിപ്രാന്തൻ കണ്ടിട്ട് വിളിക്കുകയാണ് എന്ന് പറയാൻ മറക്കരുത്  ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,39,False,None
Ugy8j8bHDzVpNYyzDJB4AaABAg,"ഈ വീഡിയോ ഒ ബി ഡി റീഡറിനെ കുറിച്ചാണ് ഈ എൽ എം ആണ് കമ്പനി പിന്നെ ടോർക് പ്രോ ആപ്പും. വീഡിയോ കാണൂ. ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,12,False,None
Ugzhy_vUoxQegSVjXct4AaABAg,"പേരുപോലെതന്നെ താങ്കൾ ഒരു യഥാർത്ഥ വണ്ടി ഭ്രാന്തൻ ആണെന്ന് താങ്കൾ ഷൂസ് അഴിച്ചു വെച്ചിരിക്കുന്നത് ലൂടെ തന്നെ വ്യക്തമാകുന്നു",private frnd,17,False,None
UgzvYNe6W8kHwsKJdDN4AaABAg,"ഫോർഡ് എൻഡവർ ഓഫ്‌റോഡിങ് ഇവന്റിന് പോകുകയുണ്ടായി. വീഡിയോ കാണൂ  ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,24,False,None
UgzveMRsO0lyjqTO9lZ4AaABAg,"എല്ലാരും ഓഫ്‌റോഡിങ് വാഹനം ആണെന്ന് പറയാറെ ഉള്ളൂ.. എന്നിട്ട് വല്ല കുന്നിന്റെ മുകളിൽ കൂടി ഓടിച്ചും കാണിക്കും. പക്ഷേ ഈ പരിപാടി പൊളിച്ചു. ഓഫ് റോഡിങ്ങ് ബേസിക് ഐഡിയയും എൻഡവറിന്റെ കേപബലിറ്റീസും നന്നായി കാണിച്ചു. ഇനിയും ഇത് പോലത്തെ വെറൈറ്റി വീഡിയോസ് പ്രതീക്ഷിക്കുന്നു.",Syam Viswambharan,48,True,None
Ugzm-fgoEB_CfeDHD2d4AaABAg,"ഹോണ്ട സിവിക് ഡീസൽ ടെസ്റ്റ് ഡ്രൈവ് ചെയ്യുകയാണ്. ഇതൊരു സെക്സി ലൂക്കിങ് കാർ ആണ് കുറെ അധികം സവിശേഷതകളും ഈ വണ്ടിയിൽ ഉണ്ട്.വീഡിയോ കാണൂ കൂടുതൽ വിവരങ്ങൾക്കും ബുക്കിങ്ങിനും താഴെ കാണുന്ന നമ്പറിൽ വിളിക്കൂ. വിളിക്കുമ്പോൾ വണ്ടിപ്രാന്തൻ കണ്ടിട്ട് വിളിക്കുകയാണ് എന്ന് പറയാൻ മറക്കരുത് :)Sreekanth Vision Honda+91 90725 81818 ഫോറം വന്നിട്ടുണ്ട് അപ്പൊ ചോദ്യങ്ങൾ ഒക്കെ അവിടെ വന്നു ചോദിക്കുമല്ലോ നിങ്ങളുടെ കമന്റുകളും ഷെയറുകളും ഒക്കെയാണ് നമ്മുടെ ഇന്ധനം എന്ന് പറയുന്നത്. എല്ലാ വിധ സപ്പോർട്ടുകളും തുടർന്നും പ്രീതീക്ഷിക്കുന്നു.കുറവുകൾ ചൂണ്ടി കാണിക്കുന്നതിന് നന്ദി. ഓരോ വിഡിയോയും അതൊക്കെ കണക്കിൽ എടുത്ത് തന്നെയാണ് ചെയ്യാൻ ശ്രമിക്കുന്നത്.നിങ്ങളുടെ വണ്ടിപ്രാന്തൻ    ",Vandipranthan,36,False,None
UgzY-V0pIqDhqrvH-zp4AaABAg,"Temperature സെറ്റിങ്സിൽ ± എന്തെന്നാൽ:കാറിലെ സെൻസർ കാണിക്കുന്ന temperature നമ്മുടെ പുറത്തുള്ള actual temperature മായി ഉള്ള വ്യത്യാസം പരിഹരിക്കാനുള്ള offset ആണ്.ഉദ്ദാ: കാറിൽ 35°C കാണിക്കുന്നു എന്നാല് നിങ്ങള് ഒരു thermometre/temp sensor ഉപയോഗിച്ച് അളക്കുമ്പോൾ 32°C കിട്ടുകയും ചെയ്യുന്നു.. ഈ 3°Cയുടെ വ്യത്യാസം സ്ഥിരമായി ഉണ്ടെങ്കിൽ നിങ്ങൾക്ക് -3 സെറ്റ് ചെയ്താൽ accurate value സെറ്റ് ചെയ്യാം.സാധാരണക്കാരനെ സംബന്ധിച്ച് അധികം പ്രസക്തി ഇല്ലാത്ത ഒരു സവിശേഷത ആണിത്.",Scribblerer,42,True,None
Ugy8QzYBgwDJgCRWdd94AaABAg,"ഇങ്ങനെ ഒരു വീഡിയോ post ചെയ്തതിന് ഒത്തിരി നന്ദി ",Stemin Stalin,61,True,None
