cid,text,author,votes,heart,paid
UgyvYGD_ryrAVLpDvb54AaABAg,"ഫിഷിങ്ങിനേക്കാൾ ഇഷ്ടപ്പെട്ടത് ഫാമിലിയുടെ എൻജോയ്മെൻറ് ആണ്....... എന്റെ അമ്മയെ ആണ് ചൂണ്ട ഇടാൻ വിളിച്ചതെങ്കിൽ .... എന്റെ തള്ളക്കു വിളിച്ചാനെ",Abhilash Reju,907,True,None
Ugw_BvrwXTh-OczS1P54AaABAg,"പൊളി  മീനിനെ പറഞ്ഞു കരയിപ്പിച്ച കുട്ടിക്ക് ഒരു അഡാർ ലൈക് ",aachiat irikkur,439,True,None
UgzakXWik-fyF_6w4mZ4AaABAg,"ഈ  lures ചെക്ക് ചെയ്യാൻ താഴെ ഉള്ള ലിങ്കിൽ ഒന്ന് ക്ലിക്കി നോക്കിയാൽ മതി കേട്ടോ  ",Fishing Freaks,11,False,None
UgzRdBWUQ0YT1KXsI-x4AaABAg,"തൊട്ടടുത്ത് ഇരുന്ന് കഞ്ഞി കുടിക്കുന്ന അന്നക്കൊച്ച് മാസ്സ് ",Izszu Izzuz,247,True,None
UgxCPqBA6G0ODrxwdPx4AaABAg,"ഏതായാലും ബിരിയാണി കൊള്ളാം... കണ്ടിട്ട് തന്നെ അതിന്റെ ഒരു taste കിട്ടുന്നുണ്ട്..",Trending news trend,26,True,None
Ugy2_e6ydEYQ9pq_g154AaABAg,"9:58  ഒന്നും പറയാനില്ല ",Marvel cuts,99,True,None
UgyUWmIejHCgecGqxBJ4AaABAg,"Dude you strike again. Super vdo. Snake head striking അത് ഫിഷിംഗിലെ വല്ലാത്തൊരു അനുഭവമാണു. അത് അനുഭവിച്ചവർക്കേ അതിന്റെ ഹരം മനസിലാവു..",Bike on Fish on,9,True,None
UgxPKQK9vVCGvwRQuHZ4AaABAg,"മച്ചാന്റെ വീഡിയോ പൊളിച്ചിന് 3 part കട്ട വെയ്റ്റിംഗ്",Fitness A to z,13,True,None
UgzalLLwA7ycSODfCIR4AaABAg,"പാവം  തോന്നുന്നു ആ ചേട്ടൻ എന്ത് risk എടുത്താണ് മീൻ പിടിക്കുന്നത്... കഴിവിനെ അഭിനന്ദിക്കാതിരിക്കാൻ വയ്യ... ",Devi,252,True,None
UgyRvKCBRPlda8mqnhx4AaABAg,"പൊളിച്ചു ബ്രോ ഇതൊക്കെ കാണുമ്പോഴാണ് മനസ്സിനൊരു സന്തോഷം കാരണം ഞങ്ങൾ വിദേശത്തുനിന്ന് ഇത് കാണുമ്പോൾ  കഴിഞ്ഞുപോയ കാലഘട്ടങ്ങൾ ഞങ്ങൾ ഓർത്തു പോകുന്നു ഒരു നിമിഷം ഇനിയും നല്ല വീഡിയോസ് പ്രതീക്ഷിക്കുന്നു ബ്രോ",thakkol rafeeq,0,False,None
UgzmnANPZGYXYVysyh54AaABAg,"ഈ വിഡിയോയിൽ കുറച്ച mistakes  ഉണ്ട് എന്ന് കുറച്ചു comments വന്നു  തീർച്ചയായും നല്ല കാര്യം ആണ് ഫീഡ്ബാക്ക് വന്നാലേ നമുക്കു improve  ചെയ്യാൻ സാധിക്കുക ഉള്ളു... സൊ നിങ്ങൾക് തോന്നുന്ന mistakes ഇവിടെ കമന്റ് ചെയ്യുക അത് എല്ലാര്ക്കും ഉസ് ഫുൾ ആരിക്കും please explain the mistake and correct it. It will be good for everyone thank you.",Fishing Freaks,82,False,None
UgzIvDACQPI_1FYocWd4AaABAg,"മച്ചാനെ വെരി നൈസ്..... ",Mallu Angler,372,True,None
UgwM8iU6oGqMoOgIApp4AaABAg,"ഭായ് ഒരു തിരുത്തുണ്ട് ഇത് പ്ലാസ്റ്റിക് കൊണ്ടല്ല നിർമ്മിക്കുന്നത് ''സിലിക്കോൺ'' ആണ്",VIJAYARAJ K.P.,229,True,None
UgwEYZSEvOX32-deZAF4AaABAg,"ചൂണ്ട ഇടൽ നമ്മക്ക്ക് എന്നും ഒരു വീക്നസ്സാ  പൊളിച്ചു മച്ചാനെ ",boy gym,134,True,None
Ugy69eQ_5DQMFY4wPF14AaABAg,"ഇത് ഇട്ടിട്ടു one year ആയെങ്കിലും നമ്മടെ നാടൻ മീൻകറിയും കപ്പയും വേറെ ലെവലാണ്......... എനിക്കുമാത്രമാണോ ഈ അവസ്ഥാ......... ",ADITHYA KIRAN,4,False,None
Ugy1-JJD-Tag5Y0HSil4AaABAg,"E നാടൻ പരുപാടി അന്യനാട്ടിൽ ഇരിന്നു eggane കാണുമ്പോൾ കഴിച്ച ക്കാലത്തെ അതിന്റെ യഥാർത്ഥ test മനസിലാകുന്നു ചേട്ടാ.. Woww suprbbb",vishnu kumar,17,True,None
Ugwz0BYhvMPeMvgRiPl4AaABAg,"അഴീക്കൽ ബീച്ച് ഞാൻ സ്ഥിരം പോകുന്ന സ്ഥലം ബ്രോ ",WoLvErInE700,22,True,None
Ugwf8ohHeg4E7ydtiT94AaABAg,"അളിയാ..... മച്ചാൻ മീൻ ഒക്കെ പിടിച്ചോ.. കിടു ആണ്.... ലാസ്‌റ് അതിനെ തിന്നുന്ന ഭാഗം മാത്രം... ഇടല്ല്... കേരത്തിനു പുറത്തു ജീവിക്കുന്ന ഞങ്ങളെ പോലുള്ള മലയാളികളോട് ചെയ്യുന്ന... പൊറുക്കാനാകാത്ത ക്രൂരതയാണ് ഇത്... സഹിക്കാൻ പറ്റില്ല അതാ.... പ്രോഗ്രാം നന്നാകുന്നുണ്ട്.... വെറുതെ പറയുന്നതാണ്....കേട്ടോ  കുക്കിംഗ് വീഡിയോ കൂടി ഉൾപ്പെടുത്തണം... all the best",Murali Krishnan,509,True,None
Ugw9fUxLKogXVtw7OE54AaABAg,"ഇതുവരെ സ്വന്തമായി  ഒരു മീനും പിടിച്ചു തിന്നവർക് ലൈക്‌ അടിക്കാനുള്ള സ്ഥലം",JUBIN,276,False,None
UgzBlrdLdNBaDRskejR4AaABAg,"Nyc presentation... അമ്മയുടെ റിയാക്ഷൻ അടിപൊളി... കോട്ടയം എന്ന് കേട്ടപ്പോൾ തന്നെ ഒരു സന്തോഷം... അതിലുപരി ഒരുപാട് നൊസ്റ്റാൾജിയകളും. മീനച്ചിലാറിന്റെ തീരത്ത് വളർന്ന ഒരു മറുനാടൻ മലയാളിക്ക് ഇതിൽപരം സന്തോഷം വേറൊന്നും തന്നെ ഇല്ല",Nidhin Sam,98,True,None
UgwAjLvdReKghMlvqHR4AaABAg,"Like അടിച്ചതിനു ശേഷം മാത്രമേ ഞാൻ ചേട്ടന്റെ വീഡിയോ കാണാറുള്ളു.  കാരണം ഒരു പ്രഫഷണൽ ആംഗ്ലെർ പോലെ അല്ല വളരെ സിമ്പിൾ ആയ അവതരണം ആണ് ചേട്ടന്റെ വീഡിയോകളിൽ ഉള്ളത്.  All the very best.. ",Dibil Deva,46,True,None
UgxCRSkVG9KmJ8Qs0vR4AaABAg,"ഇനിയും നല്ല fishing വീഡിയോസ് ഇടണം ഈ ചാനൽ പൊളിക്കും കട്ട സപ്പോർട്ട് bro",R '' J '' S,20,False,None
UgxVFFXCckfeL0EsW_J4AaABAg,"ഇഷ്ടായി ",Ammu Ammu,0,True,None
Ugx3hTTUTPUx5cX-qdh4AaABAg,"എല്ലാവർക്കും റീപ്ലേ കൊടുത്തിരുന്ന കാലം ഉണ്ടായിരുന്നു. അതൊക്കെ ഒരു കാലം",Better World,2,False,None
Ugyxasf9vsgwivZaJlx4AaABAg,"മിതത്വവും ഉപയോഗപ്രദവുമായ അവതരണം ;തുടക്കക്കാർക്ക് പ്രയോജനപ്പെടും നന്ദി",VIJAYARAJ K.P.,68,True,None
Ugxdm5u7ROoXm5HP-Bp4AaABAg,"സെബിച്ചാ ഈ വീഡിയോയിൽ എന്ത് silent ആണ്...  Hard work ചെയ്തു ഇപ്പോൾ 1 million ആയി   ",Sanju Joseph,14,False,None
UgzWxl-uKVWQqYPY2dB4AaABAg,"2 MILLION  ആയി എന്നിട്ടും ഫസ്റ്റ് വീഡിയോ കാണാൻ വന്നവർ",MONSTER  🅥,1K,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg,"താങ്കൾക്ക് അർഹിക്കുന്ന അംഗീകരം കിട്ടിയില്ലെന്നു പലപ്പോഴും തോന്നാറുണ്ട്. ഒരുപാട് ഉയരങ്ങളിൽ എത്താൻ സാധിക്കട്ടെ. തങ്ങളുടെ പേരിൽ നല്ലൊരു യാത്രികനായി ചരിത്രം രേഖപ്പെടുത്തട്ടെ",Travel world by Nazeer,451,True,None
Ugxp2bKbvsIuQbKz51B4AaABAg,"Full hd യിൽ കാണേണ്ട എപ്പിസോഡ്. മനോഹരം. പക്ഷിയെ പിടിക്കുന്ന കാര്യം പറഞ്ഞപ്പോ ഉള്ള editing... ഹോ അഷ്‌റഫ്‌ brilliance. എത്ര പേർ ശ്രദ്ധിച്ചു എന്നറിയില്ല. ഗംഭീരം. ",Dileep Divakaran,57,True,None
Ugz0CzE0p0w7NA7hwrl4AaABAg,"താങ്കളുടെ പുതിയ എപ്പിസോഡിനായി കാത്തിരിക്കുകയായിരുന്നു. അവർ വാഴയിലയിൽ ഭക്ഷണം കഴിക്കുന്ന രീതിയാണ് ""ബൂഡിൽ ഫൈറ്റ്"".(നമ്മുടെ സദ്യ പോലെ). ഒരുപാട് വിഭവങ്ങൾ ഉണ്ടാവും. മീനാണ് പ്രധാനം. വിശിഷ്യാ ഉണക്ക മീൻ. കൂടാതെ നൂഡിൽസ് കൊണ്ടുണ്ടാക്കുന്ന പ്രത്യേക വിഭവം കൃത്യമായും കാണും. (പാൻസിറ്റ് കാന്റൺ അല്ലെങ്കിൽ പാൻസിറ്റ് ബിഹൂൺ) കൂടാതെ പഴവർഗ്ഗങ്ങളും. ഒരിലയിൽ നിന്നും എല്ലാപേരും ഒരുമിച്ച് കഴിക്കും. പാൻസിറ്റ് കാന്റൺ എന്ന വിഭവം പിറന്നാൾ ദിനം ഒഴിച്ചുകൂടാൻ പറ്റാത്ത ഒരു വിഭവം കൂടിയാണ്. ദീർഘായുസിന് വേണ്ടി അതുണ്ടാക്കി എല്ലാർക്കും നൽകും. ആ മൂപ്പന്റെ ഭാര്യ ഒന്നു രണ്ടു തവണ ""കമൂത്തി"" എന്ന് പറയുന്നത് കേട്ടില്ലേ? അത് നമ്മുടെ മധുരക്കിഴങ്ങിന്റെ പേരാണ്. പിന്നെ നമ്മുടെ ""കപ്പ""(കൊള്ളി) കസാവ എന്ന പേരിലാണ് അവിടെ അറിയപ്പെടുന്നത്. താറാവ്"" പാത്തു എന്ന് പറയും. അടുത്ത വീഡിയേയ്ക്കായി കാത്തിരിക്കുന്നു. ",Binu Raj,10,True,None
UgxAtaBBWQaDAXr_nld4AaABAg,"അതി ഗംഭീരം അഷ്‌റഫ്‌. ഫിലിപ്പീൻസിൽ പോയത് പോലുള്ള feel. വീഡിയോ സംഭാഷണം ഒപ്പം മാറ്റു കൂട്ടുന്ന നിഷ്കളങ്കത നിറഞ്ഞ   ചിരി എല്ലാം കൂടി വീഡിയോ അനുഭവ ഹൃദ്യമാക്കി. Thanks a lot",shailaja devi,45,True,None
UgyXQiHaNkxZPswQXN14AaABAg,"ഇങ്ങനെത്തെ ഫിലിപ്പീൻസ് കാഴ്ചകൾ ഇത് വരെ കണ്ടിട്ടില്ല....അഷ്റഫ് ഇക്കഓരോ നാട്ടിലെയും യഥാർത്ഥ ജീവിതങ്ങൾ...കാഴ്ചകൾ....",NCM PHOTOGRAPHY byMuhammed Nizam,3,False,None
UgzeZn2x-gjz4bmzEVd4AaABAg,"നിങ്ങളുടെ ചാനൽ എന്നും വളർന്നുകൊണ്ടേയിരിക്കും.. കാരണം എല്ലാം എഴുതിവച്ചതുപോലെ പ്രേക്ഷകർക്ക് വിവരിച്ചു തരുന്നു.. സൂപ്പർ. ഒന്നും പറയാനില്ല .!! പൊളിക്കും. തിമിർക്കും.... ",Ashok Vlog,58,True,None
UgwpN8SVq_A2aDvSLDt4AaABAg,"ഇത്രയും കഷ്ടപ്പെട്ട് ഇങ്ങനെ ഒരു വീഡിയോ ഞങ്ങളിലേക്ക് എത്തിക്കുന്ന നിങ്ങള് വേറെ ലെവൽ ആണ് ബ്രോ ",SABIK KANNUR ✔️,18,True,None
UgynHysgqRlpafv6KDJ4AaABAg,"മലയാളത്തിലെ ഒരു വ്ലോഗറും കാണിക്കാത്ത visuals Route Records കാണിച്ചു തന്നു... വളരെ interesting ആയിരുന്നു. ഇനിയും നല്ല നല്ല വിഡിയോകൾ വരട്ടെ ",Manoj Kumar,11,True,None
Ugz_HtrRPuwTl5IPOfZ4AaABAg,"ഇക്ക ഇതുപോലുള്ള റിമോട്ടേഡ് ഏരിയകളിൽ പോയി ഇത്രയും എഫ്ർട്ട് എടുത്ത് ഞങ്ങളിലേക്ക് ഓരോ കാഴ്ചകളും എത്തിക്കുന്ന നിങ്ങളുടെ ഡെഡിക്കേഷൻ.... സമ്മതിച്ചു.... നന്ദി ഒരുപാട് നന്ദി",Sebastian 007,4,True,None
UgzIicYohsWehgovhMZ4AaABAg,"ഫിലിപ്പൈൻസ്  ഗ്രാമീണ ജീവിതം .",jacob mathew,29,True,None
UgyUA9HyMvda3D6XXOZ4AaABAg,"എന്താ  പറയ അഷ്‌റഫെ വീഡിയോ കാണുമ്പോൾ വല്ലാത്തൊരു feeling tricycle ലെ യാത്ര. tribs ന്റെ കൂടെ litchi പോലെ ഉള്ള പഴം മരത്തിൽ നിന്നു വരുന്ന medicinel വാട്ടർ ഹോട് sprig  ...നല്ല ക്യാമറ അവതരണം",Ranjith Menon,7,True,None
UgyMlisvG0K7jdzovUl4AaABAg,"നഗരങ്ങൾക്ക് തിളങ്ങുന്ന കൃത്രിമ മുഖമാണ് ഉള്ളത്  ഗ്രാമങ്ങൾ പലപ്പോഴും കാണാമറയത്താണ്..മനുഷ്യൻ മുറിവേൽപ്പിക്കാത്ത പ്രകൃതി.. നാട്യങ്ങൾ ഇല്ലാത്ത പ്രകൃതിയുടെ മക്കൾ.. അത്യാഗ്രഹം ഇല്ലാതെ ഉള്ളത് കൊണ്ട് തൃപ്തിയോടെ ജീവിതം നയിക്കുന്ന മനുഷ്യർ.. എത്തിയത് അവരുടെ സ്വർഗത്തിൽ തന്നെ ആണ്..",Mohamed Shihab,17,True,None
UgybR7kiJqV0rANAUHZ4AaABAg,"Ikka..... ഇനിയും ഇതുപോലെയുള്ള വീഡിയോ പ്രതീക്ഷിക്കുന്നു.....",Noufal Vadakkayil,10,True,None
UgzCqQOho3O_sNjGlGd4AaABAg,"11:28 ഇത് നമ്മുടെ നാട്ടിൽ കണ്ടുവരുന്ന പാറകം എന്ന വൃക്ഷമാണ് ഇതിലെ പഴം കഴിക്കാൻ നല്ല ടേസ്റ്റ് ആണ് ഞാൻ ചെറുപ്പത്തിൽ കുറെ കഴിച്ചിട്ടുണ്ട് ",KL10 Mallu Vibes,14,True,None
UgxADAGxiainYHlCnHZ4AaABAg.9cG5vXq9yJs9cJijyI2954,"വളരെ മനോഹരമയ വിഡിയോ നിങ്ങളുടെ അദ്ധ്വനം വളരെ വലു തണ് നന്ദി സർ ഞാൻ വളരെ സ്റ്റേ ഹിക്കുന്ന ഒരു സ്ഥലം ആണ് കാരണം പാലോസി ന്റെ ഇഷ്ട ജനം ആണ്",Samuelkutty Baby,0,False,None
Ugw9KlH7m972ezOE7I94AaABAg.9cG8Vi5Muhr9cLXr8SObD-,"അഷ്‌റഫ്‌ക്ക ഈ പുള്ളീടെ ഏതേലും ഒരു വീഡിയോ പിൻ ചെയ്യു നമ്മൾ വിചാരിച്ചാൽ സിമ്പിൾ ആയി 3 k aaki കൊടുക്കാം സന്തോഷം ആകട്ടെ",Muhammed Shahid,0,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cG2QY3m5Le,"സത്യം",ഗുദാ ഹവാ 👹,4,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cG3-FcM8s4,"സത്യം ",Anju Babu,3,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cG3OtT1j5A,"അയിന് ഇയാൾ ഈ സീരീസ് കൈഞ്ഞ പിന്നെ അടുത്ത കൊല്ലം ആണ് വീഡിയോ ഇട പിന്നെ എങ്ങനെയാ",aju ajmal,22,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cG6uIg1LwJ,"കിട്ടാൻ അയാൾ കുഴപ്പം ആണ് മാസം 2വീഡിയോ ചെയ്യാറ് അതിൽ മറ്റുള്ളവരുടെ കുറ്റം അല്ല",nisha p🥰🥰,10,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cG8mMNETVD,"സത്യം",kabeer,1,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cGGF2cdcmg,"ചിലർ പേരിനും പ്രശസ്തിക്കും വേണ്ടി ജോലി ചെയ്യും  മറ്റു ചിലർ സ്വയം  സംതൃപ്തിക്കും മറ്റുള്ളവരെ സംതൃപ്തരാക്കുവാനും വേണ്ടി . അംഗീകാരം ഒരു അലങ്കാരം മാത്രമല്ലേ സുഹൃത്തേ . നമ്മുടെയൊക്കെ  സ്നേഹം അത്  തന്നെയാണ് അയാൾക്ക് ഏറ്റവും  വലിയ  അംഗീകാരം",Gourav Kishore,36,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cGKIvvdWDn,"യു ട്യൂ ബിലെ അംഗീകാരം ഫോളോവഴ്സിന്റെയും വിയുവ്സിന്റെ യും അടിസ്ഥാനത്തിൽ അല്ലെ?. അല്ലാതെ ഇടുന്ന വീഡിയോയിലെ കണ്ടെന്റിന്റെ അടിസ്ഥാനത്തിൽ അല്ലലോ.കണ്ടെന്റിന്റെ അടിസ്ഥാനത്തിൽ ആ ണെഗിൽഅഷ്‌റഫ്‌ ഭായിയുടെ അത്ര നല്ല വീഡിയോസ് ആരും ഇടുന്നില്ല ഇതു പോലെ തന്നെയാണ് ""ട്രാവലിസ്റ്റാ''എന്ന ചാനലും.",Mohamed Shabeer K T,18,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cGN5Ky69mI,"അംഗീകാരത്തിന് അങ്ങോട്ട്തേടി പോകരുത്  അംഗീകാരം നമ്മളെ തേടി വരും ",shabeer mp,9,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cGNCzUrW65,"മടിയനാ",Shaji Shaji,1,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cGOccUxeIx,"ഒരു നാൾ വരും....",Abudul Azeez,2,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cGPinWVXQm,"സത്യം ",shamju qatar,0,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cGehLsaP5E,"മാസത്തിൽ രണ്ടു വീഡിയോ ആണെങ്കിലും അതിനു കാത്തിരിക്കുന്ന നല്ലതുപറയുന്ന നിങ്ങളെപ്പോലുള്ള കുറച്ചുപേരുണ്ടല്ലോ.. ആ ഇഷ്ടം.. അതിലപ്പുറം ഒരംഗീകാരവും വേണ്ട ",Route Records By Ashraf Excel,125,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cH8C7XLGxO,"തീർച്ചയായും ",Nisam pothuvath,0,False,None
UgxJGyxQWZ40YsJuNKV4AaABAg.9cG0UgOCOkk9cHLDFytlNN,"സത്യം",KABEER ALUMKUNNU,0,False,None
UgzCqQOho3O_sNjGlGd4AaABAg.9cGiDbtoN9G9cNPA-MlejQ,"തേരകം എന്ന് അറിയപ്പെടുന്നതും ഇതാണോ?",A.V. VINOD - എ.വി. വിനോദ്,0,False,None
Ugw1EBZze0OVCjSz3TN4AaABAg,"ഇത്രേം ദിവസം video ക്ക് വേണ്ടി കട്ട waiting ആയിരുന്നു ",Ardra Mohan,4,False,None
UgyOsbRPw6UWwd6ybs54AaABAg,"അഷറഫ്... ഒരായിരം നന്ദി... അഭിനന്ദനങ്ങൾ... വേറിട്ട ജീവിതങ്ങൾ ഞങ്ങൾക്കായ് എത്തിക്കുന്നതിൽ.... ഉയരങ്ങളിൽ എത്താൻ കഴിയട്ടെ... പ്രാർത്ഥനയും പിന്തുണയുമായി ഞങ്ങളു ണ്ട് കൂടെ.... ",Sakkeer Hussain,2,False,None
UgxdYjYTNYCjGiKmlb54AaABAg,"11:27 ഇത് നമ്മുടെ നാട്ടിൽ കണ്ടുവരുന്ന പാറകം എന്ന വൃക്ഷമാണ് ഇതിലെ പഴം കഴിക്കാൻ നല്ല ടേസ്റ്റ് ആണ് ഞാൻ ചെറുപ്പത്തിൽ കുറെ കഴിച്ചിട്ടുണ്ട് ID 2",Yousaf Nilgiri,3,True,None
UgxzgTL36uWkw6UBeP54AaABAg,"ഇപ്പോഴാണ് അപ്ഡേറ്റ് ആയത്.പ്രവാസി ആയത് കൊറേ ദിവസം നോക്കാൻ പറ്റിയില്ല .....ബാക്കിയുള്ള ലക്ഷദ്വീപ് സീരീസ് മുതൽ പല ദിവസങ്ങളിലായി കണ്ടു തീർത്തു. ഇപ്പോൾ ഇവിടെ എത്തി...Always with you.....",Mohammed Ziyad,5,True,None
UgxdvTZN5Ht5_Xn4FZd4AaABAg,"ആദ്യ ദിവസങ്ങളിലെ താളപിഴകൾക്ക് ശേഷം route records ട്രാക്ക് ൽ കയറിയിട്ടുണ്ട് ",muneer tp,6,True,None
UgwDzoUDPrnny6sS1A54AaABAg,"ആ നാടിന്റെ ജീവിതം തൊട്ടറിയാൻ...നമ്മൾക്ക് ഈ ഒരു ചാനൽ മാത്രം മതി ",Linson Mathews,28,True,None
UgzUhdmyoNpR_xEllP14AaABAg,"ഫിലിപ്പിനെസ് എന്ന വർഗ്ഗക്കാരെ കുറിച്ചും അവരുടെ ജീവിതത്തെ കുറിച്ചും മറ്റുള്ളവരുടെ വ്ലോഗുകളിൽ നിന്നും എങ്ങനെയെല്ലാം വ്യത്യസ്മായി route records version കാണിക്കാം എന്നതിന്റെ ഉത്തമ ഉദാഹരമാണ് ഈ യാത്ര. തീർത്തും ആസ്വാദകരമായ ഒരു ദിവസം. വണ്ടിയും വണ്ടിക്കാരനും മൂപ്പനും മൂപ്പത്തിയും കിളിയെ ചുട്ട  മനുഷ്യനും തൂങ്ങി കിടക്കുന്ന കിളിയും എല്ലാം മനസ്സിൽ ഉണ്ട്. അവരെ അത്ര കണ്ടു മനസിലെ ക്യാമറയിൽ പതിപ്പിക്കാൻ താങ്കൾക്ക് സാധിച്ചിട്ടുണ്ട്. എന്താണെങ്കിലും അവിടെ പോയി താമസിക്കുന്ന ആ ദിവസത്തിന് വേണ്ടി കാത്തിരിക്കുന്നു. കൂടെ എല്ലാത്തിനും സപ്പോർട്ട് ചെയുന്ന ആ കുടുംബവും Philippine bro യും അടിപൊളി  Waiting for the next episode ikka",Thasneem,11,True,None
Ugy1-LdmS9EbS3ZtEzl4AaABAg,"ഗംഭീര അനുഭവങ്ങളാണ് ഓരോ എപ്പിസോഡും തരുന്നത്  തുടർന്നും ഇത്തരം അഡ്വഞ്ചർ യാത്രകൾ പ്രതീക്ഷിക്കുന്നു ഞങ്ങൾ ഒപ്പമുണ്ട്",Murali Melettu,0,False,None
UgwzanR9xNe6MQC9zDp4AaABAg,"ശരിക്കും ഒരു രാജ്യത്ത് പോകുമ്പോൾ ഇത് പോലെ ഉള്ള ആളുകൾ അവിടെ ഉൾ ഗ്രാമം എന്നിവ ആണ് കാണേണ്ടത് അല്ലാതെ കുറെ ഫുഡ് കഴിച്ചു ടൌൺലുടെ വാണ്ടയിൽ നടക്കുന്നത് അല്ല ",shamju qatar,3,False,None
UgyhVBIA7UgNBbEGccl4AaABAg,"സത്യസന്ധമായി എല്ലാ കാര്യങ്ങളും പറഞ്ഞു തരുന്നു. എനിക്ക് വളരെ ഇഷ്ട്ടമാണ് ബ്രോ നിങ്ങളുടെ vdos.",Sunil Sunil,3,True,None
UgzDaEks_UN9X4mCryR4AaABAg,"അഷ്‌റഫ് ഭായ് നിങ്ങൾ ഒരു പാവം നിഷ്കളങ്ക യുട്യൂബർ ആണ് keep it up യുവർ നേച്ചർ ",MANU DECOR & WALL DESIGN 021,1,False,None
UgzEasGskCgyMi7st494AaABAg,"കായ്ച്ചകളിലെ വിസ്മയം വേറെ ലെവൽ bro ",Ansar M,3,True,None
UgzVK9jo3JC7ldgu5Kh4AaABAg,"ഒരു പാട് വ്യൂവേഴ്സ് ഉള്ള പല വീഡിയോയും ഒരു രാജ്യത്തിന്റെ നാഗരികതയുടെ പുറം മോടി മാത്രം നമ്മളിൽ എത്തിക്കുമ്പോൾ അഷ്‌റഫ്‌ ഗ്രാമീണ ജീവിതത്തിന്റെ ഉള്ളറകളിൽ കടന്നു ചെന്ന് അവരുടെ പച്ചയായ ജീവിതം അവരിൽ ഒരാളായി മാറി നമ്മിൽ എത്തിക്കുന്നു! ",Rajan,2,False,None
UgxZbQ-C_jcgLt2gIH54AaABAg,"ഇതൊക്കെയാണ് കാണിക്കേണ്ടത് ഗ്രാമീണ കാഴ്ചകൾ ",Rashid Vanimal,0,True,None
Ugxu4IPVNn-MwpzQm_h4AaABAg,"ഫിലീപ്പീനികളെ കണ്ടിട്ടുണ്ട്.. അവരുടെ . ജീവിതം കണുവാനും അടുത്തറിയാനും(താഴെക്കിടയിലുള്ളവരുടെ) താങ്കൾ നടത്തിയ . ഈ ഉദ്ധ്യമം. അഭിനന്ദനമർഹിക്കുന്നു",Hameed Hameed,0,False,None
UgyCT2c80KSOITxm9NJ4AaABAg,"ഏതൊരു രാജ്യത്തിന്റെയും ഹൃദയം അതിന്റെ ഗ്രാമങ്ങളിലാണെന്നു അടിവരയിടുന്ന എപ്പിസോഡ് ",Abbas. O.M,1,True,None
UgxqUEmVMypwiT-acM94AaABAg,"അഷ്റഫ് ഭായ് നിങ്ങൾ കഴിച്ച ആ പഴം ഒർജിനൽ നാടൻ അത്തിപ്പഴം തന്നെയാണ്....",REALITY OF KERALA,1,True,None
UgxHE7B8X2AjdfWuiVR4AaABAg,"ഇതുപോലുള്ള. അനുഭവങ്ങൾ. Route. Recods. ൽ. മാത്രം. . സുധി. എറണാകുളം.",Sudhi A,2,True,None
UgyVNLrC38O1PodTPFd4AaABAg,"ഗ്രാമകഴ്ചകൾ  അടിപൊളി ",Rangith Panangath,1,True,None
Ugy1t4Upz-Zrk-IGKeh4AaABAg,"നിങ്ങൾ മുത്താണ് ",Anas Zzz,1,True,None
UgzzH-jfkMaFwKTzzO14AaABAg,"മനോഹര ഗ്രാമീണ കാഴ്ച്ചകൾ",ആബിദലി കെപി,0,False,None
UgyRlo2SEdG_zR2bNB14AaABAg,"അഷ്റഫ് ബ്രാ - ഞാൻ കുവൈറ്റിലെ എന്റെ ഫിലിപ്പനോകൾക്ക് താങ്കളുടെ വീഡിയോ കാണിച്ചപ്പോൾ അവർക്ക് ദേഷ്യ വന്നു - താങ്കളോടു നീരസം കാണിച്ചു - അവരുടെ യഥാർത്ഥ ജീവിതം വും അവരുടെ ഇവിടുത്തെ ഫാഷൻ കാട്ടി കൂട്ടലുകളും ഒക്കെ തന്നെയാണ് കാരണം - any way all the best",Thiqa 786,3,True,None
Ugy7nSY-r47DKH1-OpZ4AaABAg,"വ്യത്യസ്ഥമായ കാഴ്ചകൾ സമ്മാനിച്ച അഷ്റഫ്ന് ആശംസൾ",Indian Village Life,1,False,None
UgxU2bAJgS-jAn3WF8Z4AaABAg,"ഇത് കാടത്തിപഴം അണ് നമ്മുടെ നാടിലും ഉണ്ട് ",Muhammed Najeeb,0,False,None
