cid,text,author,votes,heart,paid
UgzA81uSG9sDigf0XZV4AaABAg,"സിംഗപ്പരിനെ കുറിച്ച് കൂടുതൽ വിവരങ്ങൾ മലയാളം വി ഡിയോ കാണിച്ച് തരണം",Anil George,0,False,None
UgxiOZ-JlmOaBkmDvER4AaABAg,"സർ ഈ വിഡിയോ ഇഷ്ടപ്പെട്ടം",Anil George,0,False,None
UgxFFbJFIKib-C2C5ZV4AaABAg,"സുപ്പർ",Vp Samseer,0,False,None
UgwLmB78MxqJmS8D8vV4AaABAg,"തകർത്തു മുത്തേ",Shaheer Ponnani,0,False,None
UgwfRLMQA3XcAxoZVrR4AaABAg,"മലയാളത്തിലുള്ള ടെലിസ്കോപ്പിനെ പറ്റിയുള്ള ഏറ്റവും ലളിതമായ വിവരണം  തുടർന്നും പ്രതീക്ഷിക്കുന്നു ...",Fasal Rahman KP,10,False,None
Ugzux5wTjz6lfvPTX5V4AaABAg,"എന്റെ തലയിൽ ഇടത് ചെവിയുടെ ബൊക്ക് വശത്ത് ചെറിയ മുഴ നല്ല വെധനയുണ്ട്",Faisal MS,1,False,None
Ugwo5o-Uwlvci7oMuMZ4AaABAg,"എന്റെ തലയുടെ പിൻ ഭാഗത്തു ഒരു ചെറിയ മുഴ കാണുന്നുണ്ട് 5 വർഷത്തോളം ആയി അത് വലുതാകുന്നോന്നും ഇല്ല ഞാൻ അത് അത്ര കാര്യം ആകിയിരുന്നില്ല.. പക്ഷെ ഈ വീഡിയോ കണ്ടപ്പോളാണ് ഞാൻ  അത് ഓർത്തത് വേദന ഒന്നും ഇല്ല  ഇത് എന്താണ് പ്ലീസ് റിപ്ലൈ",Tony Stark,3,False,None
UgzLJVEVv8TRl9KqO6B4AaABAg,"വളരെ മനോഹരമായി പാടിസംഗീതമെന്ന് പറയുന്നത് അടിച്ച് പൊളിയാണ് എന്ന് മാത്രം ചിന്തിക്കുന്നവരുടെ വിമർശനങ്ങൾ ആ രീതിയിൽ തന്നെ അവഗണിക്കുകAll the best....",nazarkunju ebrahim,4,False,None
Ugz2xMhAjDjxNZrsFul4AaABAg,"മുഹമ്മദ് റാഫി കരഞ്ഞുവെങ്കിൽ. താൻ ചിരിച്ച് പാടുന്നു",Mohammad Ali,3,False,None
UggnbnxXnOhXvHgCoAEC,"ഒജ്ജാലിന്റെ ഫിത്ത് നയിൽ നിന്നും ഞങ്ങളെ നീ കാക്കണേ റബ്ബേ...ആമീൻ",Shareefa Shareefa,32,False,None
Ugj--8yDcv7UQ3gCoAEC,"നന്ദി     ഇത്ര എങ്കിലും മനാസിലാക്കി തന്നതിനു",Treasas kitchen,6,False,None
UgzjA2x4Xg02oJkUr3B4AaABAg,"താങ്ക്സ്",Riyas Riya,0,False,None
Ugw6Ay7cNGay-LbMrgx4AaABAg,"സൗണ്ട്‌ശരിയല്ല",askar ali,0,False,None
UgwKZdGdUuVjFR_qPpJ4AaABAg,"Wow...വളരെ നല്ല വരികൾ..",Naazi,0,False,None
UgyEVjjR943z-Xw0D4R4AaABAg,"Poli എല്ലാം ഒന്നിനൊന്നു പൊളിയാണ് ",niza''s dance company,0,False,None
Ugxp6VlRN5OlQIxPrCl4AaABAg,"നിങ്ങളുടെ ശരീര ഭാരം കുറക്കാം നല്ല ഹെൽത്തി ആയി No side effect No medicine  താല്പര്യം ഉള്ളവർ കമെന്റ് ചെയ്യൂ",Sanoop Nair,0,False,None
Ugyno-Er3SVkUvr8JRp4AaABAg,"പ്രകൃതിയുടെ യഥാർത്ഥ സൗന്ദര്യം.",An Nrd,75,False,None
UgxS5ztluM1DAKmZ-Ct4AaABAg,"ഒടുവിൽ മടക്കമില്ലാത്ത ലോകത്തേക്ക് മൂസക്കയും മടങ്ങി ....",abumuneeb83,0,True,None
UggE8BDnKBhQ53gCoAEC,"കുഞാലി  മരകാരുെട  417-ാം  ജന്‍മദിനാേഘാഷം േകാഴിേകാട്  ഗംഭീരമായി 8.1.17ന്  നടനു. അത്  നിര്‍തതലാകാന്‍  നമമള്‍  മഹാന്‍  എനന്  െതററായി വിശ്വസികുനന  അല്‍പന്‍  കിണഞു  സ്റമിചു.  പരാജയെപടടും.  ഈ  പരിപാടി  കന്‍ട  ആയിരങള്‍  അഭിനന്‍തിചു. നിങെളലലാം  കാണുക.",Haneefa PV,0,False,None
UggBqOg8qkvxFXgCoAEC,"വീട്ടുകാരുടെ വിചാരം നമ്മളിപ്പോഴും ഓലപ്പടകം പൊട്ടിച്ചു നടക്കുവാനെന്ന ",Indian N,2,False,None
Ugyu88IfcvMd7dPXFmt4AaABAg,"നല്ലത് തന്നെ",VK mohinudeen,1,False,None
UgxPc4kYOxpffAk03ih4AaABAg,"Next   തുര്‍ക്കി  അല്‍ബാനിയ സൈപ്രസ്  ബോസ്നിയ. പിന്നെ മലേഷ്യയേ പറ്റിയും  വിശദീകരിക്കണം.",Popzain 30,2,False,None
Ugx5Taqk8nWCHNnTd694AaABAg,"മനോഹരമായ സുന്ദര ഗാനം",Asharaf Ali,0,False,None
UgxH8ZesoxPOXeXGRQh4AaABAg,"പൊളിച്ചു. സൂപ്പർ. Songs",Shafeek kuwaith,0,False,None
Ugj15jeixumUfHgCoAEC,"സൂപ്പറാവട്ടെ...",VC NisaM AthavanaD,1,False,None
UgiYwo_MMdAhZngCoAEC,"ഈ പറയുന്ന ഗ്ലൂട്ടോൺ ഇത്രയും കാലം എവിടെ ആയിരുന്നു? ഇപ്പോൾ ഇത് ആർക്ക് വേണ്ടിയാണ്  ഈ പ്രയോഗം? ",Zahir calicut,0,False,None
UgySto7jEL1aKA6lEZR4AaABAg,"വേറെ പണിയില്ലെ ചേട്ടാ",bloo bird,0,False,None
UgxSBbFGiiYFL_zhwG54AaABAg,"ഇക്കാ സൂപ്പർ നന്നായി ഫീൽചെയ്തു",Sarafu Sarafudheen,0,False,None
UgxOREnf3w1ib8_yjdh4AaABAg,"അടിപൊളി",Ebrahimkutty Chakkarakattu,0,False,None
Ugz4x3TgnSi5vlGRtox4AaABAg,"സൂപ്പർ",Hussain Kk,0,False,None
UgxM6ZHasbcM3lZVU_N4AaABAg,"താങ്ക്സ്",Sudheesh Sudhi,0,False,None
UgyU-Ggen09exmzXW8J4AaABAg,"അത് തൊഴുലാളികൾ നമുടെ നാട്ടിൽ ബൂർഷകൾ",Prasanth AK,0,False,None
UgzGpbQpQw25IVBiDox4AaABAg,"മാഷാ അള്ളാ ആമീൻ ആമീൻ",Shareef qatar Qatar,0,False,None
UgysAD9Qm4tpB2gl9E14AaABAg,"ചൂടുള്ള വ്ഏണോ? പച്ചവെള്ളം ആണോ? ഉപയോഗിക്കേണ്ടത്",musthafa takada,0,False,None
UgyeOJflIphqeFf7jZl4AaABAg,"കക്ഷത്തിലെ മുടി വടിച്ചിട്ടാണൊ ഈ മിശ്രിതം തേക്കേണ്ടത്",Satheesh Satheesh,0,False,None
UgwDFqmwoFA7seydBKd4AaABAg,"ആയിരം മാതാവിനേക്കാൾ വാൽത്സല്യവും സ്നേഹവുമുണ്ട് സൃഷ്ട്ടികളോട് അല്ലാഹുവിന് എന്ന് മുത്തുനബി (സ )പഠിപ്പിച്ചു",Sameer Kunhammed thijani,4,False,None
Ugxnschn5b3FC1tTE8l4AaABAg,"ശാസ്ത്രം നിരവധി കാലത്തെ നിരന്തരാന്വേഷണത്തിലൂടെ കണ്ടെത്തിയ കാര്യങ്ങൾ ചിലത് ഉൾപ്പെടുത്തി അതിൽ അൽപം മതപാഷാണം കലർത്തി എല്ലാം ''വിശുദ്ധ ഗ്രന്ഥത്തിൽ'' ഉണ്ടെന്നതിനു ചില സൂറത്തുക്കളും അതിന്റെ ദുർവ്യാഖ്യാനവും ചേർത്ത് പടച്ചുണ്ടാക്കിയത്.",RAMESHKUMAR P,1,False,None
UgwwUi4OxofPGETMWE14AaABAg,"വട്ടാണോ?",Akash A R,0,False,None
Ugw9UyEyVRPzEA1id_R4AaABAg,"എന്റെ മാറിൽ  തല ചായ്ച്ചു കിടക്കുമ്പോൾ അവൾ  ചോദിച്ചു  ഇതിനകത്തു  നിന്ന് ഹൃദയമിടിപ്പിന്റെ ശബ്ദം കേൾക്കുന്നില്ലല്ലോ എന്ന് അവളോട് ഞാൻ എങ്ങനെയാ പറയുക നീ വരുന്നതിന് മുന്നെ മറ്റൊരുവൾ അത് പറിച്ചു കൊണ്ട് പോയെന്ന്",Sabeer Saban,0,False,None
UghSIGdYJ-qM7ngCoAEC,"അടി പൊളി ഷഹീൻ",Restro Hayath123,0,False,None
UgynkyR5uxd0CfzkOtV4AaABAg,"സുബ്ഹാനല്ലാഹ്",Ismail Payyoli,0,False,None
UgyBFgQLTNPgUvygfPx4AaABAg,"അമസിങ് കൺട്രി",ambady ramesh,1,False,None
UgzC0L81DVJXmbcaMnZ4AaABAg,"കാരണം അറിയാത്തത് ചികിത്സ തടസ്സം",LOCK DOWN,1,False,None
Ugxp94RjJgowwWCVoAB4AaABAg,"മരുന്ന് എന്താണ്",Nikhil popz,1,False,None
Ugx5cSIQYOBQ6-5Ds014AaABAg,"അടിപൊളി",Ameen,0,False,None
UgyfaRDF-fcetMihDYh4AaABAg,"''ബൈത്തുകൾ മൂളുന്ന കാറ്റില്''  എന്നത് ''ബൈത്തുകൾ മൂളുന്ന കാറ്റലെ'' എന്നാവാനാണ് സാധ്യത",ABDUL AZIZ MP,0,False,None
UgjCmWYFJNvMKXgCoAEC,"ദീപുകളെ കുറിച്ച് തന്ന വിവരണം വളരെ നന്നായി   അഭിനദ്ധനങ്ങൾ",Abdulrahman Valiyaveetil,3,False,None
UgymYrRmwZrnOTAjh7l4AaABAg,"ഗുഡ്... ആശംസകൾ",sardar Abdulla Sardar,0,False,None
Ugg00fZKoeuZC3gCoAEC,"മനോഹരം നന്ദി ജീ",Muralidharan Kunnuparambu,4,False,None
Ugz5YTHIekP-lRh1WYJ4AaABAg,"വളരെ കുറഞ്ഞ സമയം കൊണ്ട് ഒരു പാട് മെസ്സേജുകൾ ഇത്രേം നല്ല ഒരു വീഡിയോ ഇപ്പൊ അടുത്തെങ്ങും കണ്ടിട്ടില്ല.Thanks",Home,1,False,None
UgzTQdhm9rzr9BiGq8l4AaABAg,"ഇത് നിരോധിച്ചു എന്ന വാർത്ത കേട്ടിരുന്നു",kumar pillai,1,False,None
UgxeS6-GgH_GfE1eg5F4AaABAg,"വരാതിരിക്കാൻ എന്ത് ചെയ്യണംറൂമിൽഒരാൾക്കുണ്ട്",Zubair K,0,False,None
Ugj7noHtYc1e1XgCoAEC,"ഉപ്പും വിനാഗിരിയും ഉപയോഗിക്കുന്നതിൽ side effects ഉണ്ടോ plz reply",Ranee Manaf,0,False,None
UgzesYDHgHiZpJxtwrd4AaABAg,"താളിപ്പൊടി ഉണ്ടാകുന്ന ഒരു kuttu വീഡിയോ ചെയ്യാമോ",Prebha Thankachan,0,False,None
UgzyR_IZA6zai3qD0bh4AaABAg,"Bro Cash നമ്മുക്ക് എങ്ങനെ കിട്ടും",Kunnamkulam Media,6,False,None
UgyZWcBGk3oFdt7m9l94AaABAg,"ദിവസം ഒരു ഗ്ലാസ് ബിറ്റ്റൂട്ട് ജ്യൂസ് കുടിച്ചാൽ ശരീരത്തിൽ നിറം വർദ്ധിപ്പിക്കുമേ ???",ashraf karamana,3,False,None
UggkbRa9pTBBMHgCoAEC,"1 മിനിട്ടു പോലും ആവശ്യം ഇല്ലല്ലോ ഇത് കാണിക്കാൻ .very bad",Ratheesh 6060,0,False,None
UgwsMolwaWyLE8qd7fV4AaABAg,"ഞാൻ ഫുഡ് കഴിക്കുമ്പോ ചുണ്ടു കൂട്ടികടിച്ചു ഒരു മുറിവ് ആയി അതിപ്പോ ഒരു പുണ്ണ് പോലെ ആയി 1 ആഴ്ച കഴിഞ്ഞു പോണില്ല പടച്ചോനെ... ഇതേങ്ങാനം ആണോ",DNA FOXY_YT,0,False,None
UgwKWqaSn6M1u1EWTdJ4AaABAg,"പച്ചവെള്ളത്തിൽ തേൻ വെറും വയറ്റിൽ കുടിച്ചാൽ തടി കുറയുമോ ചൂടാറിയ വെള്ളം തന്നെ വേണം എന്ന് നിർബന്ധമാണോ",MUHSIN DARUSSALAM,0,False,None
UgiGw2vmNGa6AngCoAEC,"ഒറ്റ രാത്രി കൊണ്ട് വയറ് കൂട്ടാൻ ശ്രമിക്കാം ... പിന്നെ പത്ത് മാസത്തോളം കഴിഞ്ഞാൽ കുറയുകയും ചെയ്യും",Hameed Vadakkayil,3,False,None
UgywwJKBFLNYVDxDPzB4AaABAg,"ഗുഡ്valakulam ",,0,False,None
UgzVBxoPAzPFTVntFzB4AaABAg,"വില കൂടുതലാ",വീട്ടുകാര്യം,2,False,None
UgxkYvlHmb4WvgTDR5N4AaABAg,"Jackal കുറുനരിയാണ് fox ആണ് കുറുക്കൻ ",Ajeesh benny,16,False,None
Ugy1yMm2wF9ufiXYZXJ4AaABAg,"ഒരു ഫിലിം കണ്ടു കഴിഞ്ഞാൽ അതിലെ കുറവുകൾ മാത്രം കണ്ടുപിടിക്കാനായിട്ട് നടക്കുന്നവൻ..... നീയാടാ യഥാർത്ഥ മലയാളി.... chhee",Nijas Niju,13,False,None
Ugx3ShsQLPKZZUcZObp4AaABAg,"Mistakes മാത്രം നോക്കുന്നുള്ളല്ലോ.... അതിലെ + പോയ്ന്റ്സ് നോക്കുകയും ചെയ്യുക ",Haris Haris,12,False,None
Ugw2AFpr4zzxCKNN_9t4AaABAg,"ഒരു വാഴക്കായും ഇല്ലാത്തപ്പോ ഇതൊക്കെയാണോ ജോലി അളിയന്മാരെ?? ഒരു തെങ്ങേമും മനസിലായില്ല",praveen prabhath,3,False,None
UgwQInhI6cG1fP37kIp4AaABAg,"ആസിഫ്നും വേണം",Asif Pp,0,False,None
UgzuqU9-ozKBSIlQpTV4AaABAg,"മാർട്ടിൻ കൂപ്പർ",Asif Pp,0,False,None
Ugioh4H_YDe4GXgCoAEC,"തടി കൂടാൻ നല്ലതാണോ uluvaw",Said Bava,0,False,None
UgxWuzSG5Zubb3Dj4bN4AaABAg,"17 ാം നൂറ്റാണ്ടിൽ ഇരുപതിനായിരം ജോലിക്കാര്‍ 22 കൊല്ലം ജോലി ചെയ്തുണ്ടാക്കിയ        താജ്മഹൽ പണിയാൻ വേണ്ടി  326 കിലോമീറ്റർ അകലെ നിന്ന് ഗതാഗത സംവിധാനം കുറവുളള ആ കാലത്ത് വലിയ കല്ലുകള്‍ എങ്ങനെ എത്തിച്ചു എന്നത് ഇന്നും ഉത്തരം കിട്ടാതെ നില്‍ക്കുന്ന                       താജ്മഹൽസ്മാരകത്തിന്‍െ മധ്യഭാഗത്ത് കൂടി മാര്‍ബിള്‍ കൊണ്ട് ഉണ്ടാക്കിയ തടാകത്തിലൂടെ യമുനാ നദിയുടെ ജലം തിരിച്ച് വിട്ടിരിക്കുന്ന         താജ്മഹൽആ കാലയളവിൽ തന്നെ 4 കോടിയോളം രൂപ ഇതിന് ചിലവായെന്ന് പറയപ്പെടുന്ന         താജ്മഹൽ  അന്നത്തെ ഭരണാധികാരി ഷാജഹാൻ തന്‍െ    സ്വന്തം സഹധര്‍മിണിയുടെ ഒാര്‍മക്ക് വേണ്ടി നിര്‍മിച്ച     താജ്മഹൽഈ ചരിത്ര സ്മാരകം പോളിക്കണമത്ര? ആര്‍ക്ക്?  കെട്ടിയ പെണ്ണിനെ വഴിയോരത്ത് തളളിയ ആളുടെ പാര്‍ട്ടി വാക്താക്കള്‍ക്ക് കടലിൽ കാക്കക്ക് അപ്പിയിടാന്‍ കോടികള്‍ കൊടുത്ത് പ്രതിമ നിര്‍മിച്ചവര്‍ക്ക്വിദേശികൾ കാണാൻ ഒഴുകി എത്തുന്ന താജ്മഹൽ അവിടെ അവർക്ക് പാടില്ലത്രേകാരണം അതിന്‍െ ചരിത്രം പരിശോധിച്ചാൽ സംഘികളുടെ പേര് കാണില്ല പകരം ഒരു മുസ്ലീം.ഭരണാധികാരികയുടെ പേരാണ് അവിടെ കാണുക അത് തന്നെയാണ് അവരുടെ പ്രശ്നം പശുവിന്റെ പാല്‍ കളഞ്ഞ് മൂത്രം കുടിക്കുന്ന സംഘികളെ താജ്മഹൽ മുസ്ലിമിന്‍േതല്ലഇന്ത്യൻ ചരിത്രത്തിന്റെ ഭാഗമാണ്ചാണക സംഘികളേ കുത്തബ്മിനാറും ചെങ്കോട്ടയും താജ്മഹലും ഇല്ലാതെ എന്ത് ഇന്ത്യ? മുഗൾ ചക്രവർത്തിമാർ ഇല്ലാത്ത എന്ത് ഇന്ത്യ?നെെസാമിന്‍െ കൊട്ടാരവും ടിപ്പുവിന്‍െ ശ്രീരംഗപട്ടണവും ഇല്ലാത്ത എന്ത് ഇന്ത്യ? കുറച്ചു പശുക്കളും തുണിയില്ലാതെ നടക്കുന്ന കുറച്ചു കപടന്‍മാരും ചാണകം തിന്നുന്ന സംഘികളും ആണ് ഇന്ത്യയുടെ ചരിത്രത്തിന്റെ ഭാഗമാക്കുന്നതെങ്കില്‍ സംഘികളോട് പറയാൻ ഉളളത് ഒന്ന് മാത്രം നിങ്ങള്‍ രാജ്യത്തിന്‍െ പേര് ഇന്ത്യ എന്ന് വെക്കരുത് പകരം മറ്റുപേരുകൾ തന്നെ വെക്കണം കാരണം അത്രത്തോളം അശ്ലീലമാണ് നിങ്ങൾ കാരണം കുറച്ചു കഴിഞ്ഞാൽ ചരിത്രത്തിലെ ചവറ്റു കൊട്ടയിലേക്ക്  നിങ്ങള്‍ എറിയപ്പെടേണ്ടവരാണ് അത് കൊണ്ട് രാജ്യത്തിന്റെ പേര് തന്നെ നിങ്ങള്‍ മാറ്റണം കടപാട്‌ ആരോടൊ..",Love India,13,False,None
UgySD2UBPoWCnAKevL54AaABAg,"മനോഹരമായ അവതരണം നല്ല ശബ്ദം ആവശ്യമില്ലാത്ത മ്യൂസിക്ക് സഹിക്കാൻ പറ്റുന്നില്ല",basheer Sha,0,False,None
UgwGwrf5wJ7mptGygJR4AaABAg,"0:05 ഇവിടെ നിങ്ങൾക്ക് തെറ്റ് പറ്റി. ആകെ നാല് പടിയുണ്ട് അവിടെ . അതിൽ നാലാമത്തെ പടിയുടെ താഴത്താണ് ചെരുപ്പ്. 0:11 രണ്ടാമത്തെ ഷോട്ടിൽ നിങ്ങൾ കാണിക്കുന്നത് മൂന്നാമത്തെ പടിയാണ്",Salih,10,False,None
UgzXAJ0mWh8CGh8VwCh4AaABAg,"ഇതൊക്കെ ഒരു ക്രിയേറ്റിവിറ്റിയാണ്...സിനിമയിലെ സൂക്ഷ്മമായ തെറ്റുകൾ കണ്ടെത്തൽ ഒരു കലയാണ്...",Ashique eaza soophy,4,False,None
UgygveaHoSQVYUPRI1Z4AaABAg,"ഇത് ആദ്യമേ പറഞ്ഞാൽ പോരെ കുറെ മ്യൂസിക് എന്തിനാ ഓരോ തലതിരിഞ്ഞ വീഡിയോ വെറുപ്പിക്കല്ലേ",Quran padanam Malayalam,0,False,None
UgwW8jWd9V-wwjSQPg14AaABAg,"കാടി വെള്ളം കവിൾ കൊണ്ടിട്ടു വേണം cancer വരാൻ വേഷമാണ്... Sogham",Kichu Kichuz,0,False,None
UgzoiralN1fbHmsy2uZ4AaABAg,"24|35|അല്ലാഹു ആകാശങ്ങളുടെയും ഭൂമിയുടെയും പ്രകാശമാകുന്നു. അവന്‍റെ പ്രകാശത്തിന്‍റെ ഉപമയിതാ: (ചുമരില്‍ വിളക്ക് വെക്കാനുള്ള) ഒരു മാടം അതില്‍ ഒരു വിളക്ക്‌. വിളക്ക് ഒരു സ്ഫടികത്തിനകത്ത് . സ്ഫടികം ഒരു ജ്വലിക്കുന്ന നക്ഷത്രം പോലെയിരിക്കുന്നു. അനുഗൃഹീതമായ ഒരു വൃക്ഷത്തില്‍ നിന്നാണ് അതിന് (വിളക്കിന്‌) ഇന്ധനം നല്‍കപ്പെടുന്നത്‌. അതായത് കിഴക്ക് ഭാഗത്തുള്ളതോ പടിഞ്ഞാറ് ഭാഗത്തുള്ളതോ അല്ലാത്ത ഒലീവ് വൃക്ഷത്തില്‍ നിന്ന്‌. അതിന്‍റെ എണ്ണ തീ തട്ടിയില്ലെങ്കില്‍ പോലും പ്രകാശിക്കുമാറാകുന്നു. (അങ്ങനെ) പ്രകാശത്തിന്‍മേല്‍ പ്രകാശം. അല്ലാഹു തന്‍റെ പ്രകാശത്തിലേക്ക് താന്‍ ഉദ്ദേശിക്കുന്നവരെ നയിക്കുന്നു. അല്ലാഹു ജനങ്ങള്‍ക്ക് വേണ്ടി ഉപമകള്‍ വിവരിച്ചുകൊടുക്കുന്നു. അല്ലാഹു ഏത് കാര്യത്തെപ്പറ്റിയും അറിവുള്ളവനത്രെ.(Quran 24:35)",Nizwa Shoukath,1,False,None
UgyBW62JIrxFOJQjAnJ4AaABAg,"ഹോ",fathimas world,0,False,None
Ugxuq9fBNoCnduSlGJl4AaABAg,"ഹൈദറിന്റെ പുലികുട്ടി ടിപ്പു  വേട്ടപ്പട്ടികൾ രാജ്യത്തെ അന്ന് ഒറ്റുകൊടുത്ത പോലെ ഇന്നും ഒറ്റുന്നു..  Hazrath Tippu sulthaan ",yaaz,15,False,None
UgyLx1Gz6UC4qUdo1Yl4AaABAg,"ഇത് കേൾക്കുമ്പോൾ വല്ലാത്ത ഒരു ഹൃദയവേതന അന്നും ഇന്നും ഇ രാജ്യത്തെ മനസ്സറിഞ്ഞു സ്നേഹിച്ചിട്ടേയുള്ളു അതു ഇനിയും ത്തുടരും മരണം വരെ",Rahoof P4,24,False,None
Uggw4tPEHklQ23gCoAEC,"കഥയില്‍  പുതുമ ഇല്ലെങ്കിലും  അവതരണം  സൂപ്പറായിട്ടുണ്ട്  പാട്ട്   പൊളിച്ചു  അണിയറ പ്രവര്‍ത്തകര്‍ക്ക്   ഒരായിരം  നന്ദി",Ibrahim Vengara,1,False,None
Ugyahchd6cHu_S28TVt4AaABAg,"ഇജ് വളരെ നല്ല ഒരറിവാണ് നന്ദി",JOY MA,0,False,None
UgyjCPohvrFI8HZKHZR4AaABAg,"പാൽ പതിനഞ്ചു മിനിറ്റ് തിളപ്പിക്കാൻ കഴിയുമോ",Ayishath Salwa,1,False,None
Ugx5I-9c4cldX0XJsN54AaABAg,"എത്ര സ്നേഹത്തോടെ കഴിഞ്ഞവരായിരുന്നു മുസ്ലിം ഹിന്ദു സഹോദരങ്ങൾ  ..... ",M SHAHIN M,329,False,None
UgxAZO4vUXeKIzJRZlF4AaABAg,"അതെ വളരെ കറക്റ്റ് ആണ് ജീവിതത്തിലും മരണത്തിലും കുഞ്ഞാലി മാർക്ക് തുല്യം കുഞ്ഞാലി മാർ മാത്രം",K A Razak Razak,12,False,None
UgxbyWZVlbRWejtRBk14AaABAg,"നെല്ലിമരത്തിൽ കായ് ഉണ്ടാകുന്നില്ല. എന്ത് ചെയ്യണം 10 വർഷം പ്രായമുണ്ട്",Girish E A,0,False,None
UgztQJO-4SJNqN76-5x4AaABAg,"മൂത്രത്തിൽ മന്ന നിറം കാണുന്നുണ്ട് ഇത് അതിന്റ എന്തേലും ആകുമോ",drak laz,0,False,None
Ugwmi_MWK9yi8Sr99Ih4AaABAg,"വാർത്തകൾ വായിച്ചത്  ഗോപൻ. എന്നു കൂടി പറയാമായിരുന്നു",ഷഹിൻ വര്ഗീസ്,2,False,None
UgxZLXmgp2VOzLkGwe14AaABAg,"ആറോഗ്യം",ziyad mhd,1,False,None
Ugyjo8jM3cFlH8MUX514AaABAg,"മാമ്പയം അല്ല മാമ്പഴം",hari sreeku,0,False,None
Ugw5TYisoKv_OUU38ud4AaABAg,"ഏതാ..... ഗൾഫിൽ ഇത്ര ദാരിദ്ര്യം പിടിച്ച കൂട്ടുകാർ....??? ബല്ലാത്ത.. ജാതി ഒന്ന് കുളിച്ചു ഇറങ്ങിയപ്പോയേക്കും  എന്തൊക്കെ യാണ് സംഭവിച്ചത്",Rafi Mohd,7,False,None
Ugy35ZRIDoKKI95r8oN4AaABAg,"വിഷം ഉള്ളത് കൊണ്ട് അത് പച്ചക്കു തിന്നാൻ പറ്റുമോ",Blvck Biker,0,False,None
UgxLprSreqTCxEfBH8V4AaABAg,"രചയിതാവിന്റെ പേരുംസംഗീത സംവിധായകന്റെ പേരു കൂടി എഴുതേണ്ടതായിരുന്നു",Amina kt,0,False,None
UgzACRRmNBeelcVBy-14AaABAg,"സൂപ്പർ മച്ചാ",George Elambsn,0,False,None
Ugg81QnnhdDB_ngCoAEC,"മലബാറി ആണല്ലേ",A4Audiophile,0,False,None
UgzrKGhxsgXu7gPM7mh4AaABAg,"വാരിയെല്ലിന് താഴെ ആണ് വേദന",ajmal thachankunnan,0,False,None
UgzIPVvqUSmtxwipDRV4AaABAg,"സാർ എനിക്കൊരു സംശയമുണ്ട് എന്റെ പുറത്ത് രണ്ടു സൈഡിൽ വേദനയുണ്ട് കൊഴിഞ്ഞാൽ വേദനയുണ്ട് അത് എന്താണെന്ന് ഒന്നു പറഞ്ഞു തരാമോ പ്ലീസ്",ajmal thachankunnan,0,False,None
Ugwpd1tKmArA_2Ahqll4AaABAg,"നിങ്ങള്‍ ഡോക്ടര്‍ ആകട്ടെ ആശുപത്രിയാകട്ടെ. ഡയബെറ്റിക്ക് ചികിത്സ നടത്തുന്നത് അസുഖം മാറാന്‍ വേണ്ടി യാണ് മരിക്കുവോളം മരുന്നു കൊടുത്തു ചികിത്സ മാത്രമേ നടത്തുന്നുള്ളൂ.അസുഖം മാറുന്നില്ല എന്നു നിങ്ങ ള്‍ക്കു വ്യക്തമായി അറിയാം. ചില ആഹാര സംയുക്തങ്ങളുടെ വിഷം ആണ് പ്രമേഹം ഉണ്ടാക്കുന്നതെന്ന്  കൃ ത്യമായി എന്‍റെ ശരീരത്തില്‍ പരീക്ഷിച്ചു കണ്ടെത്തിയിട്ടുണ്ട്. പ്രസ്തുത ഭക്ഷണക്രമം WhatsApp ലൂടെ പറഞ്ഞു കൊടുത്തു ലോകമെങ്ങുമുള്ള നിരവധിയാളുകള്‍ക്ക് രോഗത്തിന്‍റെ പഴക്കം അനുസരിച്ച് 40-80ദിവസം കൊണ്ടു പരിപൂര്‍ണ്ണമായി മാറ്റിക്കൊണ്ടിരിക്കുന്നു. യാതൊരു ചികിത്സയോ മരുന്നോ വേണ്ട. താല്‍പര്യമുള്ള ആശുപ ത്രികള്‍ക്കും ഡോക്ടര്‍ മാര്‍ക്കും (നിങ്ങളുടെ  രോഗികളുടെ അസുഖം മാറ്റി ഉറപ്പാക്കിയ ശേഷം) ഫോര്‍മുല  retail ആയി വാങ്ങാവുന്നതാണ്. രോഗികളുടെ അസുഖം മാറുന്നതിലൂടെ പണവും യശസ്സും വര്‍ധിക്കും. വൈ ദ്യ ശാസ്ത്രത്തില്‍ എഴുതി വച്ചിരിക്കുന്നതു 70% വും കള്ളമാണെന്നും മരുന്നു ബിസിനസ്സിന്‍റെ ഭാഗമാണെന്നും ബോധ്യപ്പെടും.ഫോര്‍മുല വേണമെങ്കില്‍ വിളിക്കൂ.  P.R.Gopalakrishnan(Electrical Engineer) Kozhikode Kerala 7356008221 9895836480",p r gopalakrishnan,0,False,None
UgwHNaBIy3fEvMlh06Z4AaABAg,"Sirഈ speech കേള്‍ക്കാന്‍ പറ്റിയത് തന്നെ ഭാഗ്യം...",Rema Rajesh,8,False,None
Ugz3AB6cEzmkIglkabN4AaABAg,"ലെജൻഡ് രജിത്ത് സർ നിങ്ങൾ ഒരു ഇതിഹാസമാണ്",Aneeshkumar Sugathan,24,False,None
